rank,track_artist,peak,prev,streak,streams,track_name,artist_name,genius_url,lyrics
132,"we can't be friends (wait for your love)
Ariana Grande",1,131.0,103,9104798,we can't be friends (wait for your love),Ariana Grande,https://genius.com/Ariana-grande-we-cant-be-friends-wait-for-your-love-lyrics,"157 Contributors
Translations
العربية
Български
Dansk
Deutsch
Español
עברית (Hebrew)
Italiano
한국어 (Korean)
Русский (Russian)
Norsk
ไทย (Thai)
日本語 (Japanese)
Bahasa Indonesia
Português
Magyar
Nederlands
Français
Tiếng Việt
Türkçe
Česky
Polski
we can’t be friends (wait for your love) Lyrics
“we can’t be friends (wait for your love)” marks the second single for Ariana Grande’s seventh studio album, eternal sunshine. The Europop-infused anthem traverses waves of emotion that come with a forbidden…
Read More
[Verse 1]
I didn't think you'd understand me
How could you ever even try?
I don't wanna tiptoe, but I don't wanna hide
But I don't wanna feed this monstrous fire
Just wanna let this story die
And I'll be all right
[Chorus]
We can't be friends
But I'd like to just pre-etend
You cling to your papers and pens
Wait until you like me again
[Post-Chorus]
Wait for your love
My love, I'll wait for your love
[Verse 2]
Me and my truth, we sit in silence
Mm
Baby girl, it's just me and you
'Cause I don't wanna argue, but I don't wanna bite
My tongue, yeah, I think I'd rather die
You got me misunderstood
But at least I look this good

[Chorus]
We can't be friends
But I'd like to just pre-etend
You cling to your papers and pens
Wait until you like me again
[Post-Chorus]
Wait for your love (Love, love, love, love)
My love, I'll wait for your love (Love, love, love, love, love)
I'll wait for your love (Love, love, love, love)
My love, I'll wait for your love (Love, love, love, love, love, love, love)
[Bridge]
Know that you made me
I don't like how you paint me, yet I'm still here hanging
Not what you made me
It's somethin' like a daydream
But I feel so seen in the night
So for now, it's only me
And maybe that's all I need
[Chorus]
We can't be friends
But I'd like to just pre-etend
You cling to your papers and pens
Wait until you like me again

[Post-Chorus]
Wait for your love (Love, love, love, love)
My love, I'll wait for your love (Love, love, love, love, love)
I'll wait for your love (Love, love, love, love)
My love, I'll wait for your love (Love, love, love, love)
[Outro]
I'll wait for your love (Love, love, love, love)
I'll wait for your love (Love, love, love, love)
I'll wait for your love (Love, love, love, love)
I'll wait for your love (Love, love, love, love, love)
I'll wait for your love"
133,"like JENNIE
JENNIE",6,132.0,51,9082995,like JENNIE,JENNIE,https://genius.com/Jennie-like-jennie-lyrics,"71 Contributors
Translations
Romanization
English
עברית (Hebrew)
Dansk
Česky
বাংলা
한국어 (Korean)
ไทย (Thai)
Türkçe
Português
Deutsch
العربية
Italiano
Русский (Russian)
Español
Filipino
Français
Polski
Tiếng Việt
like JENNIE Lyrics
“like JENNIE” is the fourth single from BLACKPINK member JENNIE’s solo debut album Ruby. The song celebrates JENNIE’s individuality, highlighting her distinct style, confidence, and allure.

The song features…
Read More
[제니 ""like JENNIE"" 가사]
[Intro]
Ha, c'mon, it's gon' be fucking hard
[Verse 1]
Special edition and your AI couldn't copy
I'm leaving clues in the fittin' room and it's hot tea
No, I'm not thinking 'bout no exes, know they miss me
I got the whole room spinning like it's tipsy
Don't bore us, take you to the chorus
[Chorus]
Who wanna rock with JENNIE?
Keep your hair done, nails done like JENNIE
Who else got 'em obsessed like JENNIE?
Like, like, like (JENNIE, JENNIE, JENNIE, JENNIE)
I think I really like (JENNIE, JENNIE, JENNIE)
Haters, they don't really like (JENNIE, JENNIE, JENNIE, JENNIE)
'Cause they could never ever be (JENNIE, JENNIE, JENNIE)
But have you ever met JENNIE, JENNIE, JENNIE, JENNIE?
JENNIE, JENNIE, JENNIE
It's JENNIE, JENNIE, JENNIE, JENNIE, JENNIE
[Post-Chorus]
But have you ever met?
But have you ever met?
But have you ever met?

[Verse 2]
얼말 줘도 못해 서커스짓
포징한번에 만들어 mosh pit
They can't deal with me 'cause I'm priceless
여러 셀럽들 속에 내 DNA
Get, get outta my way
바비가 처키가 되기 전에
Name, shame, blame tryna burst my bubble
터트려봐 그럼 더 큰 홀에서
만나는 거야 제니를 keep shading
예술작품엔 필요해 frame이
I've slayed it, and I graved it
Yes, I'm guilty 잘난 게 죄니 (Mmh)
[Chorus]
Who wanna rock with JENNIE?
Keep your hair done, nails done like JENNIE
Who else got 'em obsessed like JENNIE?
Like, like, like
I think I really like JENNIE
Haters, they don't really like JENNIE
'Cause they could never ever be JENNIE
But have you ever met JENNIE, JENNIE, JENNIE, JENNIE?
JENNIE, JENNIE, JENNIE
It's JENNIE, JENNIE, JENNIE, JENNIE
JENNIE, JENNIE, JENNIE
Like JENNIE, JENNIE, JENNIE, JENNIE, JENNIE
Rock with JENNIE
Keep your hair done, nails done like JENNIE
Who else got 'em obsessed, like

[Post-Chorus]
But have you ever met JENNIE?
But have you ever met?
JENNIE, JENNIE, JENNIE
It's JENNIE, JENNIE, JENNIE, JENNIE"
134,"Posso Até Não Te Dar Flores
DJ Japa NK, MC Meno K, MC Ryan SP, Mc Jacaré, DJ DAVI DOGDOG",11,95.0,19,9079640,Posso Até Não Te Dar Flores,"DJ Japa NK, MC Meno K, MC Ryan SP, Mc Jacaré, DJ DAVI DOGDOG",https://genius.com/Dj-japa-nk-mc-meno-k-mc-ryan-sp-mc-jacare-and-dj-davi-dogdog-posso-ate-nao-te-dar-flores-lyrics,"7 Contributors
Posso Até Não Te Dar Flores Lyrics
[Intro]
(David DogDog)
(É cachorro duas ""veiz"", hahahahaha)
(É o Japa NK, né, bebê? Bebela)
(É o Japa NK, tá, vida? Haha)
[Verso 1: MC Jacaré]
Fazendo história no off
Solto por aí
É, para de se iludir
Cê tá mentindo quando fala pela boca que eu não presto
Na sua vida, eu errei, mas eu te comi certo
É o Japa NK, é Jacaré, Jacaré
Pega essa visão, caralho
[Refrão: MC Jacaré]
Posso até não te dar flores, mas eu dou tapa na bunda
Assume que é eu que na cama te afunda
Não tem pra que negar
Be—, be—, be—, be—, bebê, vem sentar
Vem sen—, vem sen—, vеm sentar, uh-ahn
[Verso 2: MC Meno K]
Bebê, eu não nеgo que você me fez feliz
Mais um findi sem copão, o coração fica triste
Perdi noite de bailão, pelo date, dormi cedo
Me joguei na contramão
Vou pa rua com os parceiro

[Refrão 2: MC Meno K]
Se pa' tu tá bom, pa' mim também
Melhor coisa ficar solteiro
Esperei chegar o verão, tirei a aliança do dedo
Se pa' tu tá bom, pa' mim também
Melhor coisa é ficar solteiro
Uh, nóis tá vivendo tudo que era desejo
Senta, poca
Toda peca dela, vai querer ficar
DogDog tá de peça, Japa NK
Beat que te deixa lenta, ah
Ela senta, ela quica
Ela quica, ela quica
Ela quica, ela quica
[Refrão 3: MC Ryan SP]
As bebê faz a fila, uh-uh
Pra entrar na chapa do pai
Uma de cada vez, tanto faz
Uma de cada vez pro Tutu faz (Japa NK)
[Verso 3: MC Ryan SP]
Bebê fumou um dry, se abriu que nem flor
Começou pelo gin, acabou no licor
Fica de costa pa mim que a visão melhorou
Mexe o corpo inteiro, no talento, amor

[Refrão 3: MC Ryan SP]
As bebê faz a fila, uh-uh
Vai entrar na chapa do pai
Uma de cada vez, tanto faz
Uma de cada vez pro Tutu vai
[Refrão 4: MC Jacaré]
Posso até não te dar flores, mas eu dou tapa na bunda
Assume que é eu que na cama te afunda
Não tem pra que negar
Be—, be—, be—, be—, bebê, vem sentar
Vem sen—, vem sen—, vem sentar, uh-ahn"
135,"Don't Stop The Music
Rihanna",135,143.0,9,9056514,Don't Stop The Music,Rihanna,https://genius.com/Rihanna-dont-stop-the-music-lyrics,"68 Contributors
Translations
Türkçe
Don’t Stop the Music Lyrics
“Don’t Stop the Music” is an energetic dance-pop track about leaving the stress of life and dancing to the music. It was the fourth single off Good Girl Gone Bad and was promoted by two dance remixes…
Read More
[Intro: Rihanna]
Please don't stop the music
Please don't stop the music
Please don't stop the music
Please don't stop the music
[Verse 1: Rihanna]
It's gettin' late, I'm makin' my way over to my favorite place
I gotta get my body moving, shake the stress away
I wasn't looking for nobody when you looked my way
Possible candidate, yeah
Who knew that you'd be up in here lookin' like you do?
You're making stayin' over here impossible
Baby, I'ma say your aura is incredible
If you don't have to go, don't
[Pre-Chorus: Rihanna]
Do you know what you started? I just came here to party
But now we're rockin' on the dance floor, actin' naughty
Your hands around my waist, just let the music play
We're hand in hand, chest to chest, and now, we're face to face
[Chorus: Rihanna]
I wanna take you away
Let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this, keep on rockin' to it
Please don't stop the, please don't stop the music
I wanna take you away (Ah, ah, ah, ah-ah)
Let's escape into the music, DJ, let it play
I just can't refuse it (Ah, ah, ah, ah-ah)
Like the way you do this, keep on rockin' to it
Please don't stop the, please don't stop the, please don't stop the music

[Verse 2: Rihanna]
Baby, are you ready? 'Cause it's gettin' close
Don't you feel the passion ready to explode?
What goes on between us, no one has to know
This is a private show, oh
[Pre-Chorus: Rihanna]
Do you know what you started? I just came here to party
But now we're rockin' on the dance floor, actin' naughty
Your hands around my waist, just let the music play
We're hand in hand, chest to chest, and now, we're face to face
[Chorus: Rihanna]
I wanna take you away (Ah, ah, ah, ah-ah)
Let's escape into the music, DJ, let it play
I just can't refuse it (Ah, ah, ah, ah-ah)
Like the way you do this, keep on rockin' to it
Please don't stop the, please don't stop the music
I wanna take you away
Let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this, keep on rockin' to it
Please don't stop the, please don't stop the, please don't stop the music
[Post-Chorus: Michael Jackson & Rihanna,
Rihanna
]
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa (
Please don't stop the music
)
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa (
Please don't stop the music
)

[Bridge: Rihanna]
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
(Please don't stop the music)
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
[Chorus: Rihanna]
I wanna take you away (Ah, ah, ah, ah-ah)
Let's escape into the music, DJ, let it play
I just can't refuse it (Ah, ah, ah, ah-ah)
Like the way you do this, keep on rockin' to it
Please don't stop the, please don't stop the music
I wanna take you away (Ah, ah, ah, ah-ah)
Let's escape into the music, DJ, let it play
I just can't refuse it (Ah, ah, ah, ah-ah)
Like the way you do this, keep on rockin' to it
Please don't stop the, please don't stop the, please don't stop the music
[Post-Chorus: Michael Jackson & Rihanna,
Rihanna
]
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa (
Please don't stop the music
)
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa (
Please don't stop the music
)

[Outro: Michael Jackson & Rihanna,
Rihanna
]
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa (
Please don't stop the music
)
(
Music, music, music, music, music, music, music
)"
136,"Me Rehúso
Danny Ocean",20,137.0,3,9033342,Me Rehúso,Danny Ocean,https://genius.com/Danny-ocean-me-rehuso-lyrics,"43 Contributors
Translations
Deutsch
English
Me Rehúso Lyrics
Danny Ocean’s 2016 song “Me Rehúso” confronts the feelings which come after losing love.

Me Rehúso literally translates to “I Refuse”. The lyrics of the song bring meaning to the title, as Danny Ocean sings…
Read More
[Letra de ""Me Rehúso""]
[Intro]
Ba-Ba-Babylon girl, Ba-Ba-Babylon girl
Para todos aquellos amore' que
Que fueron obligao' a ser separao'
Ba-Ba-Babylon girl, Ba-Ba-Babylon girl
Esta canción es para ti
[Verso 1]
Dime cómo le explico a mi destino que ya no estás ahí
Dime cómo haré para desprenderme de este frenesí
Esta locura que siento por ti
Con esta química que haces en mí
Y ya no puedo, girl, ya no puedo, girl
[Pre-Coro]
Nena, discúlpame si te ilusioné, yo no lo quise hacer (Oh-uh)
Sé que en el amor cuando es real, ese vuelve, vuelve (Vuelve, vuelve)
Pero, ¿cómo olvidar tu piel?
Y, ¿cómo olvidarte, mujer? (Uh-uh-uh)
Ya no puedo, girl, ya no puedo, girl
[Coro]
Baby, no (Baby, no)
Me rehúso a darte un último beso, así que guárdalo (Guárdalo)
Para que la próxima ve' te lo dé haciéndolo (Haciéndolo)
Haciéndotelo así, así, así
Así como te gusta, baby

[Verso 2]
Sin mirar atrás, sin buscar a nadie más
Solo quiero estar contigo, woah (Woah)
Si no te tengo aquí conmigo, yo no quiero ser tu amigo
Porque tú ere' mi camino, woah
Y yo solo quiero estar junto a ti
Nena, por favor entiéndelo
Solo dame tu mano y confía en mí
Si te pierdes, solo sigue mi voz
[Pre-Coro]
Y dale tiempo (Tiempo), mami, al tiempo (Tiempo)
Que tú, que yo
Estamos hechos para estar los dos
Y dale tiempo (Dale tiempo), baby, al tiempo
Que tú y yo, que tú y yo
Estamos hechos para estar los dos
[Coro]
Baby, no (Baby, no)
Me rehúso a darte un último beso, así que guárdalo (Guárdalo)
Para que la próxima ve' te lo dé haciéndolo (Haciéndolo)
Haciéndotelo así, así, así (Así, así)
Así como te gusta, baby (Woah, woah)
Baby, no
Me rehúso a darte un último beso, así que guárdalo (Guárdalo)
Para que la próxima ve' te lo dé haciéndolo
Haciéndotelo así, así, así
Así como te gusta, baby

[Puente]
Así, así
Así como te gusta, baby
[Interludio Instrumental]
[Coro]
Baby, no (Baby, no)
Me rehúso a darte un último beso, así que guárdalo (Guárdalo)
Para que la próxima ve' te lo dé haciéndolo (Uh-uh)
Haciéndotelo así, así, así (Uh-uh-uh)
Así como te gusta, baby
Y baby, no (Baby, no)
Me rehúso a darte un último beso, así que guárdalo (Guárdalo)
Para que la próxima ve' te lo dé haciéndolo
Haciéndotelo así, así
Así como te gusta, baby"
137,"Without Me
Eminem",31,162.0,9,9027153,Without Me,Eminem,https://genius.com/Eminem-without-me-lyrics,"530 Contributors
Translations
Deutsch
Türkçe
Español
Français
日本語 (Japanese)
हिन्दी (Hindi)
فارسی
Dansk
Svenska
Русский (Russian)
srpski
Italiano
简体中文 (Simplified Chinese)
Polski
Without Me Lyrics
The Eminem Show’s lead single shows Eminem’s realization of his importance to the rap game​ and his claim that it wouldn’t be the same without him.

“Without Me” is recognized to be one of the densest raps in…
Read More
[Intro:
Obie Trice
& Eminem]
Obie Trice, real name, no gimmicks
Ra—
Two trailer-park girls go round the outside
Round the outside, round the outside
Two trailer-park girls go round the outside
Round the outside, round the outside
Woo (
Ooh
)
Guess who's back, back again?
Shady's back, tell a friend
Guess who's back, guess who's back
Guess who's back, guess who's back
Guess who's back, guess who's back
Guess who's back
(Na-na-na, na, na, na, na, na, na)
(Na-na-na, na, na, na, na)
[Verse 1: Eminem]
I've created a monster
'Cause nobody wants to see Marshall no more
They want Shady, I'm chopped liver
Well, if you want Shady, this is what I'll give ya
A little bit of weed mixed with some hard liquor
Some vodka that'll jump-start my heart quicker
Than a shock when I get shocked at the hospital
By the doctor when I'm not cooperating
When I'm rockin' the table while he's operating (Hey)
You waited this long, now stop debating
'Cause I'm back, I'm on the rag and ovulating
I know that you got a job, Ms. Cheney
But your husband's heart problem's complicating
So the FCC won't let me be
Or let me be me, so let me see
They tried to shut me down on MTV
But it feels so empty without me
So come on and dip, bum on your lips
Fuck that, cum on your lips and some on your tits
And get ready, 'cause this shit's about to get heavy
I just settled all my lawsuits (Fuck you, Debbie)

[Chorus: Eminem]
Now, this looks like a job for me
So, everybody, just follow me
'Cause we need a little controversy
'Cause it feels so empty without me
I said this looks like a job for me
So, everybody, just follow me
'Cause we need a little controversy
'Cause it feels so empty without me
[Verse 2: Eminem]
Little hellions, kids feelin' rebellious
Embarrassed, their parents still listen to Elvis
They start feelin' like prisoners, helpless
'Til someone comes along on a mission and yells, ""Bitch""
A visionary, vision is scary
Could start a revolution, pollutin' the airwaves
A rebel
,
so just let me revel and bask
In the fact that I got everyone kissin' my ass
And it's a disaster, such a catastrophe
For you to see so damn much of my ass, you asked for me?
Well, I'm back, da-na-na-na, na-na-na-na-na-na
Fix your bent antenna, tune it in,
and then I'm gonna
Enter in and up under your skin like a splinter
The center of attention, back for the winter
I'm interesting,
the best thing since wrestling
Infesting in your kid's ears and nesting
Testing, ""Attention, please""
Feel the tension soon as someone mentions me
Here's my ten cents, my two cents is free
A nuisance, who sent? You sent for me?

[Chorus: Eminem]
Now, this looks like a job for me
So, everybody, just follow me
'Cause we need a little controversy
'Cause it feels so empty without me
I said this looks like a job for me
So, everybody, just follow me
'Cause we need a little controversy
'Cause it feels so empty without me
[Verse 3: Eminem]
A tisket, a tasket, I'll go tit-for-tat wit'
Anybody who's talkin', ""This shit, that shit""
Chris Kirkpatrick, you can get your ass kicked
Worse than them little Limp Bizkit bastards
And Moby? You can get stomped by Obie
You thirty-six-year-old bald-headed fag, blow me
You don't know me, you're too old, let go
It's over, nobody listens to techno
Now, let's go, just give me the signal
I'll be there with a whole list full of new insults
I've been dope, suspenseful with a pencil
Ever since Prince turned himself into a symbol
But, sometimes, the shit just seems
Everybody only wants to discuss me
So this must mean I'm disgusting
But it's just me, I'm just obscene
(Yeah)
Though I'm not the first king of controversy
I am the worst thing since Elvis Presley
To do Black music so selfishly
And use it to get myself wealthy (Hey)
There's a concept that works
Twenty million other white rappers emerge
But no matter how many fish in the sea
It'd be so empty without me

[Chorus: Eminem]
Now, this looks like a job for me
So, everybody, just follow me
'Cause we need a little controversy
'Cause it feels so empty without me
I said this looks like a job for me
So, everybody, just follow me
'Cause we need a little controversy
'Cause it feels so empty without me
[Outro: Eminem]
Hum, dei-dei, la-la
La-la, la-la-la
La-la, la-la-la
La-la, la-la
Hum, dei-dei, la-la
La-la, la-la-la
La-la, la-la-la
La-la, la-la
Kids"
138,"Only Girl (In The World)
Rihanna",99,142.0,9,8943004,Only Girl (In The World),Rihanna,https://genius.com/Rihanna-only-girl-in-the-world-lyrics,"100 Contributors
Translations
Español
Polski
한국어 (Korean)
Deutsch
Only Girl (In The World) Lyrics
This song is reminiscent of S&M, where she seemingly sings of love and romance, yet the song is actually about being dominant in the bedroom.

Only Girl (In The World) is part of Rihanna’s fifth album, Loud.
…
Read More
[Intro]
La-la-la-la
La-la-la-la
La-la-la-la (Uh, yeah)
La-la-la-la
[Verse 1]
I want you to love me
Like I'm a hot ride (Uh, yeah)
Be thinking of me (Uh)
Doing what you like (Haha)
So, boy, forget about the world
'Cause it's gon' be me and you tonight (Yeah)
I wanna make you beg for it
Then I'ma make you swallow your pride, oh (Uh, uh)
[Chorus]
Want you to make me feel
Like I'm the only girl in the world
Like I'm the only one that you'll ever love
Like I'm the only one who knows your heart
Only girl in the world
Like I'm the only one that's in command
'Cause I'm the only one who understands
How to make you feel like a man, yeah
Want you to make me feel
Like I'm the only girl in the world
Like I'm the only one that you'll ever love
Like I'm the only one who knows your heart
Only one

[Verse 2]
Want you to take it (Uh)
Like a thief in the night (Uh)
Hold me like a pillow
Make me feel right (Uh)
Baby, I'll tell you all my secrets that I'm keeping
You can come inside (Yeah)
And when you enter, you ain't leaving
Be my prisoner for the night, oh
[Chorus]
Want you to make me feel
Like I'm the only girl in the world
Like I'm the only one that you'll ever love
Like I'm the only one who knows your heart
Only girl in the world
Like I'm the only one that's in command
'Cause I'm the only one who understands
Like I'm the only one who knows your heart
Only one
[Bridge]
Take me for a ride, ride
Oh, baby, take me high, high
Let me make you rise, rise
Oh, make it last all night, night
Take me for a ride, ride
Oh, baby, take me high, high
Let me make you rise, rise
Make it last all night

[Chorus]
Want you to make me feel
Like I'm the only girl in the world
Like I'm the only one that you'll ever love
Like I'm the only one who knows your heart
Only girl in the world
Like I'm the only one that's in command
'Cause I'm the only one who understands
How to make you feel like a man
[Outro]
Only girl in the world
Girl in the world
Only girl in the world
Girl in the world"
139,"Photograph
Ed Sheeran",41,141.0,8,8925588,Photograph,Ed Sheeran,https://genius.com/Ed-sheeran-photograph-lyrics,"185 Contributors
Translations
Português
Ελληνικά
Deutsch
Türkçe
Italiano
Русский (Russian)
Photograph Lyrics
“Photograph” is the 5th radio single from x. Ed said about it that “it will be the one that will change my career path”, and hopes it will sell the album “even if the rest of the album is shit”.

The song…
Read More
[Verse 1]
Lovin' can hurt
Lovin' can hurt sometimes
But it's the only thing that I know
And when it gets hard
You know it can get hard sometimes
It is the only thing that makes us feel alive
[Pre-Chorus]
We keep this love in a photograph
We made these memories for ourselves
Where our eyes are never closin'
Hearts are never broken
And time's forever frozen still
[Chorus]
So you can keep me
Inside the pocket of your ripped jeans
Holdin' me closer 'til our eyes meet
You won't ever be alone
Wait for me to come home
[Verse 2]
Lovin' can heal
Lovin' can mend your soul
And it's the only thing that I know, know
I swear it will get easier
Remember that with every piece of ya
Mm, and it's the only thing we take with us when we die

[Pre-Chorus]
Mm, we keep this love in this photograph
We made these memories for ourselves
Where our eyes are never closin'
Hearts were never broken
And time's forever frozen still
[Chorus]
So you can keep me
Inside the pocket of your ripped jeans
Holdin' me closer 'til our eyes meet
You won't ever be alone
And if you hurt me
Well, that's okay, baby, only words bleed
Inside these pages, you just hold me
And I won't ever let you go
Wait for me to come home
[Bridge]
Wait for me to come home
Wait for me to come home
Wait for me to come home
[Chorus]
Oh, you can fit me
Inside that necklace you got when you were sixteen
Next to your heartbeat, where I should be
Keep it deep within your soul
And if you hurt me
Well, that's okay, baby, only words bleed
Inside these pages, you just hold me
And I won't ever let you go

[Outro]
When I'm away, I will remember how you kissed me
Under the lamppost back on Sixth Street
Hearin' you whisper through the phone
""Wait for me to come home"""
140,"CAFé CON RON
Bad Bunny, Los Pleneros de la Cresta",30,62.0,3,8920517,CAFé CON RON,"Bad Bunny, Los Pleneros de la Cresta",https://genius.com/Bad-bunny-and-los-pleneros-de-la-cresta-cafe-con-ron-lyrics,"19 Contributors
Translations
Italiano
Polski
Português
Česky
Português
Deutsch
English
CAFé CON RON Lyrics
[Letra de ""CAFé CON RON""]
[Coro: Bad Bunny &
Los Pleneros de la Cresta
]
Por la mañana café, por la tarde ron
Ya estamo' en la calle, sal de tu balcón
Por la mañana café, por la tarde ron
Ya estamo' en la calle, sal de tu balcón
[Verso 1: Los Pleneros de la Cresta &
Bad Bunny
]
De Arecibo hasta Ponce, de Fajardo a Rincón
Es la voz de todo un barrio desde Almirante a Frontón
(Por la mañana café, por la tarde ron)
(Ya estamo' en la calle, sal de tu balcón)
Que lo bailen en Lloréns, que
lo
bailen en Canale'
Hoy voy pa' la carretera con to' mis anormale'
(Por la mañana café, por la tarde ron)
(Ya estamo' en la calle, sal de tu balcón)
Hoy yo no quiero dormir, lo que quiero yo
Es amanecеrme y bebermе un galón
(Por la mañana café, por la tarde ron)
(Ya estamo' en la ca—)
[Interludio: Bad Bunny]
Brother, yo no sé ni cómo llegué a casa anoche
Clase 'e loquera y hoy me están tirando de nuevo pa' bajar pa'llá
Pero yo creo que hoy sí que, acho, pichaera, que no me esperen, por—

[Verso 2: Los Pleneros de la Cresta &
Bad Bunny
]
El humo empañó el camino y no pude recordar
El camino pa' mi casa, hoy me vuelves a invitar
Yo me iba a quedar tranquilo, pero si quiere' vacilar
Sube tú pa' la montaña porque hoy yo me quedo acá
Ven subiendo, ven subiendo, que no le vamo' a bajar
Sube tú pa' la montaña, hoy yo me quedo acá
Ven subiendo, ven subiendo, que no le vamo' a bajar
Sube tú pa' la montaña, hoy yo me quedo acá (
Dile, dile, dile algo
)
Allá abajo (
Allá abajo
), allá abajo (
Allá abajo
) no se me ha perdido na' (
Na'
)
Están arriba en el monte los código' de verdad (
Suban pa'cá pa' que vean
)
Ven subiendo (
¿Qué?
), ven subiendo (
Ey, ey
), que no le vamo' a bajar
Sube tú pa' la montaña, hoy yo me quedo acá (
¿Qué se hace hoy?, ¿qué se hace hoy?
)
Hoy se bebe, hoy se bebe y nadie nos va a parar
El samurai está en brillo y el combo va a chinchorrear (
Ponle, ponle, ponle, ponle, ponle
)
Ven subiendo (
Vamo'
), ven subiendo (
Dale pa'cá
), que no le vamo' a bajar (
No le vamo' a bajar
)
Sube tú pa' la montaña, hoy yo me quedo acá
Ey, ten cuida'o, ten cuida'o (Uy) cuando te toque bajar
Que no te vaya' por risco y te tengamos que buscar
(Yo te vo'a decir algo pa' que sepa')
En el monte hoy se rompe
Desde que sale el sol hasta que se esconde
En el monte hoy se rompe
Chillando goma, botando humo, dale, ponle
En el monte hoy se rompe
Suban pa'cá pa' que sientan el torque
En el monte hoy se rompe
Me vo'a dar otra en lo
que los muchacho' hacen el corte

[Outro Instrumental]"
141,"Just Keep Watching (From F1® The Movie)
Tate McRae, F1 The Album",10,161.0,8,8891635,Just Keep Watching (From F1® The Movie),"Tate McRae, F1 The Album",,
142,"Africa
TOTO",95,165.0,9,8869489,Africa,TOTO,https://genius.com/Toto-africa-lyrics,"192 Contributors
Translations
Italiano
Nederlands
Deutsch
Africa Lyrics
“Africa” is the third single from Toto’s 1982 album titled Toto IV.  It is the group’s most popular song and reached #1 on Billboard’s Hot 100 in early 1983.

The lyrics comprise a heartfelt (if somewhat…
Read More
[Instrumental Intro]
[Verse 1: David Paich]
I hear the drums echoin' tonight
But she hears only whispers of some quiet conversation
She's comin' in, 12:30 flight
The moonlit wings reflect the stars that guide me towards salvation
I stopped an old man along the way
Hopin' to find some old forgotten words or ancient melodies
He turned to me as if to say
""Hurry, boy, it's waitin' there for you""
[Chorus: Bobby Kimball]
It's gonna take a lot to drag me away from you
There's nothin' that a hundred men or more could ever do
I bless the rains down in Africa
Gonna take some time to do the things we never had
Ooh, ooh
[Verse 2: David Paich]
The wild dogs cry out in the night
As they grow restless, longing for some solitary company
I know that I must do what's right
As sure as Kilimanjaro rises like Olympus above the Serengeti
I seek to cure what's deep inside
Frightened of this thing that I've become

[Chorus: Bobby Kimball]
It's gonna take a lot to drag me away from you
There's nothin' that a hundred men or more could ever do
I bless the rains down in Africa
Gonna take some time to do the things we never had
Ooh, ooh
[Instrumental Break]
[Bridge: David Paich & Bobby Kimball]
""Hurry, boy, she's waiting there for you""
[Chorus: Bobby Kimball]
It's gonna take a lot to drag me away from you
There's nothin' that a hundred men or more could ever do
I bless the rains down in Africa
I bless the rains down in Africa (I bless the rains)
I bless the rains down in Africa (I bless the rains)
I bless the rains down in Africa
I bless the rains down in Africa (I'm gonna take the time)
Gonna take some time to do the things we never had
Ooh, ooh
[Instrumental Outro]"
