rank,track_artist,peak,prev,streak,streams,track_name,artist_name,genius_url,lyrics
Onları kıç çatlakları gibi sıraya diziver
Pistte bu midillileri oynat
Bu benim çikolata saldırım
Kahretsin, bunun kalbine basıyorum (Evet)
Bu yıl Care Bear daha sert rap yapıyor (Evet)
Yer çekimimi izle, ha-ha-ha-ha-ha!
Yo, bu Motown'ı hayalet kasabaya çevireceğiz
Sesinle, göz açıp kapayıncaya kadar
Toz olacaksın, bizimle dövüşemezsin
Sesinle, Inc.'i öldürüyorsun
Bu yüzden durma, al, al (Al)
Kafan güzel olana kadar
Ve benim gezinme şeklimi izle, hahahahahaha
(Ha! Haha! Haha! Haha! Ha!)
[Köprü: 2-D]
Sha, sha-ba-da, sha-ba-da-ca, iyi hisset
Sha, sha-ba-da, sha-ba-da-ca, iyi hisset
Sha, sha-ba-da, sha-ba-da-ca, iyi hisset
Sha, sha-ba-da, sha-ba-da-ca, iyi hisset
Sha, sha-ba-da, sha-ba-da-ca, iyi hisset
[Enstrümental Mola]

[Nakarat: 2-D]
Yel değirmeni olalım, toprak için bir yel değirmeni
Sonsuza dek dönelim, el ele
Her şeyi adım adım kabul et
Tik tak ediyor, düşüyor zaman
Sonsuza dek aşk, aşk özgürce
Sonsuza dek dönelim, sen ve ben
Yel değirmeni, toprak için yel değirmeni
Herkes burada mı?
[Çıkış: Trugoy the Dove & 2-D]
Durma, al, al, kaptanının nasıl içinde olduğunu gör
(Sha, sha-ba-da, sha-ba-da-ca, iyi hisset)
Sakin ol, beni seyrederken izle, ha-ha-ha-ha-ha!
(Sha, sha-ba-da, sha-ba-da-ca, iyi hisset)
Durma, al, al, kaptanının nasıl içinde olduğunu gör
(Sha, sha-ba-da, sha-ba-da-ca, iyi hisset)
Sakin ol, beni seyrederken izle, ha-ha-ha-ha-ha! (Sha, sha-ba-da, sha-ba-da-ca, iyi hisset)
Sha, sha-ba-da, sha-ba-da-ca, iyi hisset (Hahaha!)
Sha, sha-ba-da, sha-ba-da-ca, iyi hisset (Hahaha!)
Sha, sha-ba-da, sha-ba-da-ca, iyi hisset (Hahaha!)
Sha, sha-ba-da, sha-ba-da-ca, iyi hisset (Hahahahahaha!)"
83,"Body
Don Toliver",34,72.0,4,10645593,Body,Don Toliver,https://genius.com/Don-toliver-body-lyrics,"37 Contributors
Translations
Português
Body Lyrics
[Intro: Justin Timberlake]
Wanna rock your body
Body
(
Oh my God, Jaasu, can I try on your glasses?
)
Body
Body
Wanna rock your body
[Chorus: Don Toliver &
Justin Timberlake
]
I'm out of control when I'm crushin' on you
(
Body
)
She don't tell me no when I'm touchin' on her
(
Wanna rock your body
)
H-Town nigga, love a— with a
body
Baby, come here, I'ma grip on your
body
Y'all niggas ain't got nothin' to say, oh, what you gon' say about her
body
?
Y'all know I'll pull up and spray, oh, I don't play about her
body
Y'all know I'm finna go late, yeah, I'ma go stay around her
body
Call me Cassius Clay, oh, I'll go crazy about her
body
[Verse: Don Toliver &
Justin Timberlake
]
Give me like ten of them, oh
(
Body
)
I wanna get in it, uh, yeah, I wanna get in it
(
Body
)
Keys to the mansion, house, you know this shit is coated
Droppin' lean in Sprite with the motherfuckin' codeine
I been goin' crazy, spending cash with my crodie (Yeah, with my brodie,
wanna rock your body
)
I need me a geeker
Hеar this shit ble-bleedin' through your speaker
Know my baby girl, that shе a keeper
Know my baby girl, oh, she a tweaker ('Er— 'er—
body
)

[Chorus: Don Toliver &
Justin Timberlake
]
I'm out of control when I'm crushin' on you
(
Body
)
She don't tell me no when I'm touchin' on her
(
Wanna rock your body
)
H-Town nigga, love a— with a
body
Baby, come here, I'ma grip on your
body
Y'all niggas ain't got nothin' to say, oh, what you gon' say about her
body
?
Y'all know I'll pull up and spray, oh, I don't play about her
body
Y'all know I'm finna go late, yeah, I'ma go stay around her
body
Call me Cassius Clay, oh, I'll go crazy about her
[Bridge: Don Toliver &
Justin Timberlake
]
Okay, just take a chance on me, bae
(
Body
)
Okay, I got the feels, can we wait?
(
Body
)
Body
[Chorus: Don Toliver &
Justin Timberlake
]
I'm out of control when I'm crushin' on you
(
Body
)
She don't tell me no when I'm touchin' on her
(
Body
)
H-Town nigga, love a— with a
body
Baby, come here, I'ma grip on your
body
Y'all niggas ain't got nothin' to say, oh, what you gon' say about her
body
?
Y'all know I'll pull up and spray, oh, I don't play about her
body
Y'all know I'm finna go late, yeah, I'ma go stay around her
body
Call me Cassius Clay, oh, I'll go crazy about her
body
[Outro: Don Toliver &
Justin Timberlake
]
Body
Oh, I'll go crazy about her
body
Body
Wanna rock your body"
84,"Timeless (feat Playboi Carti)
The Weeknd, Playboi Carti",3,91.0,74,10617346,Timeless (feat Playboi Carti),"The Weeknd, Playboi Carti",https://genius.com/Genius-turkce-ceviriler-the-weeknd-and-playboi-carti-timeless-turkce-ceviri-lyrics,"5 Contributors
Translations
English
Português
Español
Русский (Russian)
Français
简体中文 (Simplified Chinese)
Polski
Deutsch
Italiano
Česky
Tiếng Việt
The Weeknd & Playboi Carti - Timeless (Türkçe Çeviri) Lyrics
[""Timeless"" için Türkçe şarkı sözleri]
[Giriş: The Weeknd]
Güneş parlıyor, sona erdi
Yarın oldu
Kendini ışıkta, aşkında yıka
XO
Ooh, evet, ooh, evet, hayır
[Verse 1: Playboi Carti &
The Weeknd
]
Küçüklüğümden beri, olayın ben olduğunu biliyordum (
Ooh, evet
)
Hatun sürekli gelmek istiyor, çakılmak istiyor (
Çok sert çakılmak istiyor
)
Yanımda tuttuğum için ilkim olduğunu zannediyor
Çift O, saati kapla, benim zamansız olduğumu biliyor (
Zamansız
)
Oğluma bir kaç parça Rick geçiriyorum
Silahı kalçadan çekiyorum
Cepler yirmi ikilik klipleri tutuyor (
Ah
)
Kalbini kırıyorum, Comme Garçons
Üstüne bir şey giy, zeplin üstüne basıl
Leke gibi bir sürtük, yalamaya hazır ol
Küçüklüğümden beri, olayın ben olduğunu bildiğimi anlatmak zorundaydım
(
Oh
)
Şarkılarımı söylüyor, kendinden geçmek istiyor
, bir fırt çekmeye çalışıyor
Banka gibi ev, bu orospuyu yatır, şu çeki yatır
Yüzümde gülümseme, rol yapmıyorum, gel ve kontrol edil (
Ah
)
Boynumda buz, çift O bilekler
Kız Scat'de, ne tekerler ama
Siperlerden yeni çıktı, dört yüz paket
Ah, evet, Paris’te dönüp dolaşıyorum (
Ah
)
Orospular için giyin, üstüne akın edecekler
Gazoza dört damla koydum, baloncukları çıkıyor
Uyuşturucular iyi vuracak, hasta gibiyim
Bütün şeytanların ile güreşiyorum, The Rock gibi hissediyorum

[Nakarat: The Weeknd &
Playboi Carti
]
(Siktir, ah, evet)
Çocukluğumdan beri, hakiki oldum (
Çocuk, ooh, yok
)
Eğer sen olsaydım, bileklerimi keserdim (
Salak oros
)
Tüm vücudunu XO dövmesi sarmış, evet (
Evet
)
Kız sadece takılmak istiyor ve benim için sorun değil, evet
Küçüklüğümden beri, hakiki oldum (Ooh, yok, ah)
Kızı salmalısın, özgür olmak istiyor (Oh, evet)
Vücudunda Çift O dövmesi, evet
Ne söyledikleri önemli değil, ben zamansızım, evet (
Shevet
)
[Verse 2: The Weeknd &
Playboi Carti
]
Oh, eve döndüğümde şehir ateşler içinde
Gökyüzünü doldur (Evet), Dome'u dolduruyorum
Bir gün bunu oynatacaklar (Evet), ne performanstı ama
Ama can yakacak çünkü ilk biz başardık
Skateboard P gibi hissediyorum, BBC tayfa emekliyor
Yıl '03’müş gibi hissediyorum, bağlantılı Neptune davulları (Evet)
Karı mastürbasyoncu hippinin teki, ekiple yatmak istiyor
Kremaya aşık oldu (
Evet
), sahneye aşık oldu
Ooh, evet, erkeği sessiz, çıt çıkmıyor (Oh, yok)
Kalbini kırdı, TSSB (Oh, yok)
Göğsünü tut, nefes almasına izin ver
Nefes almasına izin ver, zenciler planlar kuruyorlar
Ve bir rahibim var, haçı tutuyor
Yoldan çık, Allah'ına gönder
Bir damla gözyaşı döktüm, kayıp için dua ettim, ooh, evet (Evet)

[Nakarat: The Weeknd &
Playboi Carti
]
Çocukluğumdan beri, hakiki oldum
(
Homixide, Homixide, Homixide
, oh, oh)
Eğer sen olsaydım, bileklerimi keserdim (Ah)
Tüm vücudunu XO dövmesi sarmış, evet (Vücudunu, evet)
Kız sadece takılmak istiyor ve benim için sorun değil, evet
Küçüklüğümden beri, hakiki oldum (
Evet
, ooh, yok)
Kızı salmalısın, özgür olmak istiyor (Oh, yok)
Vücudunda Çift O dövmesi, evet (Vücudunda, evet)
Ne söyledikleri önemli değil, ben zamansızım
[Çıkış: The Weeknd &
Playboi Carti
]
Zamansız (Oh), zamansız, zamansız
Zamansız, zamansız, zamansız, zamansızız, oh
Zamansız, zamansız, zamansız (
Evet
), zamansız
Zamansız (
Evet
), zamansız, zamansız, zamansızız, oh
Oh (
Blatt
)
Oh (
Yuh, yakıyor
)"
85,"Todo Lo Fue
Lenin Ramírez",85,88.0,5,10611111,Todo Lo Fue,Lenin Ramírez,https://genius.com/Lenin-ramirez-tres-veladores-lyrics,"1 Contributor
Tres Veladores Lyrics
Yo sé que en el amor no tienes interés
Fui un cero a la izquierda y tiraste a la mierda lo que pudo ser
Una historia tan bonita de rosas de cartas y mil serenatas
Te invertí mi dinero y te fuiste mujer
Hoy me tienes tomando con desconocidos
En una triste barra pierdo mi cordura buscando el olvido
Mi cien porciento fue poco yo te lo di todo y tu andabas con todos
Ahora tu bien alegre y yo acá bien jodido
Me pongo a ver tus historias para ver dónde andas
Tres vеladoras a un santo para ver si me llamas
Con esa carita yo nunca pеnsé que con otro tú te revolcabas
En la parte de atrás del Mercedes que yo te compré
Llevo las cuatros estaciones del año en lo mismo
Si me ven con otra morra es puro fanatismo
Quiero sacarte de mi mente y que ya no me afecte lo que un dia vivimos
Y mandarte a la mierda a ti y a tu madre también
Ja-Ja!
Me pongo a ver tus historias para ver dónde andas
Tres veladoras a un santo para ver si me llamas
Con esa carita yo nunca pensé que con otro tú te revolcabas
En la parte de atrás del Mercedes que yo te compré

Llevo las cuatros estaciones del año en lo mismo
Si me ven con otra mora es puro fanatismo
Quiero sacarte de mi mente y que ya no me afecte lo que un dia vivimos
Y mandarte a la mierda a ti y a tu madre también"
86,"When I Was Your Man
Bruno Mars",38,114.0,9,10568375,When I Was Your Man,Bruno Mars,https://genius.com/Bruno-mars-when-i-was-your-man-lyrics,"113 Contributors
Translations
Deutsch
العربية
Italiano
Español
When I Was Your Man Lyrics
“When I Was Your Man” is a song by American singer-songwriter Bruno Mars, from his second studio album Unorthodox Jukebox (2012). The song was written by Mars, Philip Lawrence, Ari Levine and Andrew Wyatt…
Read More
[Verse 1]
Same bed, but it feels just a little bit bigger now
Our song on the radio, but it don't sound the same
When our friends talk about you, all it does is just tear me down
'Cause my heart breaks a little when I hear your name
[Pre-Chorus]
It all just sounds like (Ooh, ooh)
Mm, too young, too dumb to realize
[Chorus]
That I should've bought you flowers
And held your hand
Shoulda gave you all my hours
When I had the chance
Take you to every party
'Cause all you wanted to do was dance
Now my baby's dancin'
But she's dancin' with another man
[Verse 2]
Uh, my pride, my ego, my needs, and my selfish ways
Caused a good, strong woman like you to walk out my life
Now I'll never, never get to clean up the mess I made, oh
And that haunts me every time I close my eyes

[Pre-Chorus]
It all just sounds like (Ooh, ooh)
Mm, too young, too dumb to realize
[Chorus]
That I should've bought you flowers
And held your hand
Shoulda gave you all my hours
When I had the chance
Take you to every party
'Cause all you wanted to do was dance
Now my baby's dancin'
But she's dancin' with another man
[Bridge]
Although it hurts
I'll be the first to say that
I was wrong
Oh, I know I'm probably much too late
To try and apologize for my mistakes
But I just want you to know
[Chorus]
I hope he buys you flowers
I hope he holds your hand
Give you all his hours
When he has the chance
Take you to every party
'Cause I remember how much you love to dance
Do all the things I should've done
When I was your man
Do all the things I should've done
When I was your man"
87,"La Plena - W Sound 05
W Sound, Beéle, Ovy On The Drums",5,109.0,52,10562000,La Plena - W Sound 05,"W Sound, Beéle, Ovy On The Drums",https://genius.com/W-sound-beele-and-ovy-on-the-drums-la-plena-w-sound-05-lyrics,"6 Contributors
Translations
English
La Plena (W Sound 05) Lyrics
[Letra de ""La Plena (W Sound 05)""]
[Intro]
O-O-Ovy On The Drums
Eres la niña de mis ojo', tú
Eres todo lo que quiero yo
Una cerveza pa' calmar la sed, no
Mejor ser besado por su boquita, amor
Las tentacione' así como tú
Merecen pecado' como yo
Ay, si tú quieres solo da la lu' (Yeah-yeah)
Tú sabes que no vo'a decir que no
[Pre-Coro]
Ay, tienes la magia
Tú sí tienes una vainita que a mí me encanta, me enloquece (Alright)
Dormir contigo fue amor a primera vista, cuando bailabas así
Por el cuellito, besito y lengüita
Sé que te encanta, te enloquece
Sé que te encanta, te enloquece
Y a vece'
[Coro]
Uh-uh-uh-uh-uh, uh-uh-uh, uh-uh
Sé que te encanta, te enloquece
Uh-uh-uh-uh-uh, uh-uh-uh, uh-uh
La plena
Uh-uh-uh-uh-uh, uh-uh-uh, uh-uh
Uh-uh-uh-uh-uh (Óyelo), uh-uh-uh, uh-uh

[Verso]
Oye, lo que pasa e' que desde que vi tu cara
Me enamoró de ti toda, es que tú tiene' un no sé qué
Siento que te pasa lo mismo cuando te miro
¿Qué dice' si nos parchamo' a ver el amanecer? (Prr-uh)
Quiero hacer de to', quiero que tú sea' mi to'a
Te digo: ""Sóbelove"", y luego viene y me lo soba (Uah)
Vamos a vernos luego
Si no te gusta el infierno, ¿pa' qué viene' al diablo y lo emboba'?
Y ella, parcerita, paisa y yo costeño, coleto
En una baldosa la aprieto
Pa' hablarte claro, cero visaje
Se sabe que tú eres puro veneno
[Pre-Coro]
Ay, tienes la magia
Tú sí tienes una vainita que a mí me encanta, me enloquece (Uh)
Dormir contigo fue amor a primera vista, cuando bailabas así
Por el cuellito, besito y lengüita
Sé que te encanta, te enloquece (Uh-uh)
Sé que te encanta, te enloquece
Y a vece'
[Coro]
Uh-uh-uh-uh-uh, uh-uh-uh, uh-uh
Sé que te encanta, te enloquece
Uh-uh-uh-uh-uh, uh-uh-uh (Óyelo), uh-uh
La plena
Uh-uh-uh-uh-uh, uh-uh-uh, uh-uh
Sé que te encanta, te enloquece
Uh-uh-uh-uh-uh, uh-uh-uh, uh-uh

[Outro]
Beéle
Ovy On The Rasta Drums (Lo tomo)
W Sound
Aye
Alright"
88,"Pvta Luna
Neton Vega",61,65.0,15,10559911,Pvta Luna,Neton Vega,https://genius.com/Neton-vega-pvta-luna-lyrics,"2 Contributors
Pvta Luna Lyrics
[Letra de ""Pvta Luna""]
[Verso 1]
Yo no soy romántico, pero contigo, neta, la cagué
Por andar de loco, y tú querías hasta puta luna de miel
Nunca hubo flores, rosas, serenatas, yo poco cambié
Siempre en mi desmadre, más ya no aguantaste
Que llegara oliendo a otra piel
[Coro]
Así como tú quieres, yo no sé querer
Tú bajaste del cielo y pa' allá nunca iré
Las fotitos privadas, ¿quién te las tomará?
Ese culito fue mío y ya no volverá
[Interludio Instrumental]
[Verso 2]
Otra borrachera, otras llamadas que no quiere responder
Otra amanecida, ya esta cruda maldita me va a enloquecer
Se miran bonitos, pero quisieras que fuera yo ese güey
Puedes reemplazarme, pero no olvidarme ni volviendo a nacer
[Coro]
Así como tú quieres, yo no sé querer
Tú bajaste del cielo y pa' allá nunca iré
Las fotitos privadas, ¿quién te las tomará?
Ese culito fue mío y ya no volverá

[Outro Instrumental]"
89,"Just the Way You Are
Bruno Mars",34,76.0,9,10550758,Just the Way You Are,Bruno Mars,https://genius.com/Bruno-mars-just-the-way-you-are-lyrics,"75 Contributors
Translations
Ελληνικά
Deutsch
Español
Just the Way You Are Lyrics
Megan Vick for Billboard explained the meaning of the song:

The song is about Bruno professing “his love for a beautiful girl who occupies his dreams”.
Mars professes his love…“When you smile, the whole…
Read More
[Intro]
Oh
Oh
Oh
Oh
[Verse 1]
Oh, her eyes, her eyes make the stars look like they're not shinin'
Her hair, her hair falls perfectly without her tryin'
She's so beautiful, uh
And I tell her every day
Yeah, I know, I know, when I compliment her, she won't believe me
And it's so, it's so sad to think that she don't see what I see
But every time she asks me, ""Do I look okay?""
I say
[Chorus]
When I see your face
There's not a thing that I would change
'Cause you're amazing
Just the way you are
And when you smile
The whole world stops and stares for a while
'Cause, girl, you're amazing
Just the way you are
Yeah

[Verse 2]
Her lips, her lips, I could kiss them all day if she'd let me
Her laugh, her laugh, she hates, but I think it's so sexy
She's so beautiful, uh
And I tell her every day
Oh, you know, you know, you know I'd never ask you to change
If perfect's what you're searching for, then just stay the same
So don't even bother askin' if you look okay
You know I'll say
[Chorus]
When I see your face
There's not a thing that I would change
'Cause you're amazing
Just the way you are
And when you smile
The whole world stops and stares for a while
'Cause, girl, you're amazing
Just the way you are
[Bridge]
The way you are
The way you are
Girl, you're amazing
Just the way you are

[Chorus]
When I see your face
There's not a thing that I would change
'Cause you're amazing
Just the way you are
And when you smile
The whole world stops and stares for a while
'Cause, girl, you're amazing
Just the way you are
Yeah"
90,"Bring Me To Life
Evanescence",90,111.0,47,10526359,Bring Me To Life,Evanescence,https://genius.com/Evanescence-bring-me-to-life-lyrics,"153 Contributors
Translations
Español
Polski
Русский (Russian)
Türkçe
Česky
Português
한국어 (Korean)
Tiếng Việt
Deutsch
Italiano
Bring Me to Life Lyrics
After Wind-Up Records insisted the group bring on a full-time rapper and the band refused, Evanescence went home, assuming they no longer had a record deal. However, the label contacted them again and a…
Read More
[Verse 1: Amy Lee]
How can you see into my eyes
Like open doors?
Leading you down into my core
Where I've become so numb
Without a soul (Oh)
My spirit sleeping somewhere cold
Until you find it there
And lead it back home
[Chorus: Amy Lee &
Paul McCoy
]
(
Wake me up
) Wake me up inside
(
I can't wake up
) Wake me up inside
(
Save me
) Call my name and save me from the dark
(
Wake me up
) Bid my blood to run
(
I can't wake up
) Before I come undone
(
Save me
) Save me from the nothing I've become
[Verse 2: Amy Lee]
Now that I know what I'm without
You can't just leave me (No)
Breathe into me and make me real
Bring (Bring) me (Me) to life
[Chorus: Amy Lee &
Paul McCoy
]
(
Wake me up
) Wake me up inside
(
I can't wake up
) Wake me up inside
(
Save me
) Call my name and save me from the dark
(
Wake me up
) Bid my blood to run
(
I can't wake up
) Before I come undone
(
Save me
) Save me from the nothing I've become

[Post-Chorus: Amy Lee &
Paul McCoy
]
Bring me to life
I've been livin' a lie
There's nothing inside
Bring me to life
[Bridge: Amy Lee]
Frozen inside (Frozen inside)
Without your touch (Without your love), without your love
Darling, only you (Only you)
Are the life among the dead
[Verse 3: Paul McCoy &
Amy Lee
]
All this time, I can't believe I couldn't see
Kept in the dark, but you were there in front of me
I've been sleeping a thousand years, it seems
Got to open my eyes to everything
Without a thought, without a voice, without a soul
Don't let me die here
There must be something more
Bring me to life
[Chorus: Amy Lee &
Paul McCoy
]
(
Wake me up
) Wake me up inside
(
I can't wake up
) Wake me up inside
(
Save me
) Call my name and save me from the dark
(
Wake me up
) Bid my blood to run
(
I can't wake up
) Before I come undone
(
Save me
) Save me from the nothing I've become

[Post-Chorus: Amy Lee &
Paul McCoy
]
Bring me to life
I've been livin' a lie
(Bring me to life)
There's nothing inside
Bring me to life"
91,"Good Luck, Babe!
Chappell Roan",6,89.0,98,10483419,"Good Luck, Babe!",Chappell Roan,https://genius.com/Chappell-roan-good-luck-babe-lyrics,"139 Contributors
Translations
Bahasa Indonesia
Português
Deutsch
Español
Français
Türkçe
עברית (Hebrew)
Italiano
Dansk
Català
Tiếng Việt
Polski
Русский (Russian)
Filipino
Українська
Беларуская
Nederlands
Česky
Good Luck, Babe! Lyrics
On “Good Luck, Babe!”, Chappell looks back on a secret relationship with a woman from her past and the struggle with compulsory heterosexuality that ultimately broke them up.

During a show in San Diego…
Read More
[Verse 1]
It's fine, it's cool
You can say that we are nothing, but you know the truth
And guess I'm the fool
With her arms out like an angel through the car sunroof
[Pre-Chorus]
I don't wanna call it off
But you don't wanna call it love
You only wanna be the one that I call ""baby""
[Chorus]
You can kiss a hundred boys in bars
Shoot another shot, try to stop the feeling
You can say it's just the way you are
Make a new excuse, 'nother stupid reason
Good luck, babe (Well, good luck)
Well, good luck, babe (Well, good luck)
You'd have to stop the world just to stop the feeling
Good luck, babe (Well, good luck)
Well, good luck, babe (Well, good luck)
You'd have to stop the world just to stop the feeling
[Verse 2]
I'm cliché, who cares?
It's a sexually explicit kind of love affair
And I cry, it's not fair
I just need a little lovin', I just need a little air

[Pre-Chorus]
Think I'm gonna call it off
Even if you call it love
I just wanna love someone who calls me ""baby""
[Chorus]
You can kiss a hundred boys in bars
Shoot another shot, try to stop the feeling
You can say it's just the way you are
Make a new excuse, 'nother stupid reason
Good luck, babe (Well, good luck)
Well, good luck, babe (Well, good luck)
You'd have to stop the world just to stop the feeling
Good luck, babe (Well, good luck)
Well, good luck, babe (Well, good luck)
You'd have to stop the world just to stop the feeling
[Bridge]
Ah, ah-yeah, oh
When you wake up next to him in the middle of the night
With your head in your hands, you're nothing more than his wife
And when you think about me all of those years ago
You're standing face to face with ""I told you so""
You know I hate to say, I told you so
You know I hate to say, but I told you so

[Chorus]
You can kiss a hundred boys in bars
Shoot another shot, try to stop the feeling (Well, I told you so)
You can say it's just the way you are
Make a new excuse, 'nother stupid reason
Good luck, babe (Well, good luck)
Well, good luck, babe (Well, good luck)
You'd have to stop the world just to stop the feeling
Good luck, babe (Well, good luck)
Well, good luck, babe (Well, good luck)
You'd have to stop the world just to stop the feeling
[Outro]
You'd have to stop the world just to stop the feeling
You'd have to stop the world just to stop the feeling
You'd have to stop the world just to stop the feeling"
92,"Cinnamon Girl
Lana Del Rey",86,86.0,8,10461395,Cinnamon Girl,Lana Del Rey,https://genius.com/Lana-del-rey-cinnamon-girl-lyrics,"166 Contributors
Translations
Español
Português
Italiano
Français
فارسی
Polski
Ελληνικά
Українська
Česky
lingua Latina (Latin)
العربية
Deutsch
Cinnamon Girl Lyrics
In “Cinnamon Girl,” Lana Del Rey expresses conflicted feelings about an intense and possibly unhealthy relationship, while begging her love interest to nurture her instead of hurting her.

In this song, Lana…
Read More
[Verse 1]
Cinnamon in my teeth
From your kiss, you're touching me
All the pills that you take
Violet, blue, green, red to keep me at arm's length don't work
You try to push me out, but I just find my way back in
Violet, blue, green, red to keep me out, I win
[Chorus]
There's things I wanna say to you
But I'll just let you live
Like if you hold me without hurting me
You'll be the first who ever did
There's things I wanna talk about
But better not to give
But if you hold me without hurting me
You'll be the first who ever did
[Post-Chorus]
Ah, ah, ah, ah, ah, ah
Hold me, love me, touch me, honey
Be the first who ever did
Ah, ah, ah, ah, ah, ah
Hold me, love me, touch me, honey
Be the first who ever did

[Verse 2]
Kerosene in my hands
You make me mad, on fire again
All the pills that you take
Violet, blue, green, red to keep me at arm's length don't work
[Chorus]
There's things I wanna say to you
But I'll just let you live
Like if you hold me without hurting me
You'll be the first who ever did
There's things I wanna talk about
But better not to give
But if you hold me without hurting me
You'll be the first who ever did
[Post-Chorus]
Ah, ah, ah, ah, ah, ah
Hold me, love me, touch me, honey
Be the first who ever did
Ah, ah, ah, ah, ah, ah
Hold me, love me, touch me, honey
Be the first who ever did
[Chorus]
There's things I wanna say to you
But I'll just let you live
Like if you hold me without hurting me
You'll be the first who ever did
There's things I wanna talk about
But better not to give
Like if you hold me without hurting me
You'll be the first who ever did"
93,"MONACO
Bad Bunny",1,41.0,3,10445455,MONACO,Bad Bunny,https://genius.com/Bad-bunny-monaco-lyrics,"51 Contributors
Translations
English
Deutsch
Português
Italiano
MONACO Lyrics
“MONACO” es la segunda canción del album nadie sabe lo que va a pasar mañana. En esta canción, Benito cuenta sobre como se ha creado un nombre en la industria musical y los distintos lujos de los cuales ahora…
Read More
[Letra de ""MONACO""]
[Intro]
Huh-huh-huh
Huh-huh-huh-huh
Huh-huh-huh-huh
Huh-huh-huh-huh
Huh-huh-huh, huh-huh
Huh-huh-huh, huh-huh
Huh-huh-huh-huh-huh
[Verso 1]
Dime (Ey; dime), dime, ¿esto es lo que tú quería'?
Yo soy fino (Uh), esto es trap de galería
Tú eres un charro, Rocky ""The Kid"", una porquería
Yo un campeón, Rocky Marciano, Rocky Balboa, Rocky Maivia
Tengo la ruta, tengo la vía, sí, tengo la vía
Los gasto de noche, facturo to' el día
Tanta plata que, que me gusta que
Me chapeen, por eso le meto a toa' estas arpía'
Ustedes no saben lo que es estar en altamar con doscientos cuero'
Que la azafata te mame el bicho en el cielo (Ey, ey)
Lo que es tirar quiniento' mil en el putero (Ey, ey, ey)
Por eso tu opinión me importa cero (Duh)
Por eso tú estás 101 en el top 100 y yo estoy primero
Ya no son rapero', ahora son podcastero'
Más que tú está cobrando mi barbero (Ey)
Chingando y viajando en el mundo entero (Ey, ey, ey), ey

[Coro]
Bebiendo mucha champaña, nunca estamos seco'
Primero llegó Verstappen, después llegó Checo
Si Pablo me viera, dirá que soy un berraco
Ustede' hablando mierda y yo y los mío' por Mónaco
Bebiendo mucha champaña, nunca estamos seco'
'Tán hablando solo', están hablando con el eco
El signo del dinero, ese e' mi nuevo zodiaco
Prende un puro, la familia está en Mónaco
[Interludio:
Charles Aznavour
]
Hier encore, j'avais vingt ans
Je caressais le temps, et jouais de la vie
Comme on joue de l'amour, et je vivais la nuit
Sans compter sur mes jours, qui fuyaient dans le temps
[Verso 2]
Créeme, los carros de F1 son más rápido' en persona
Sofía Vergara es linda, pero es más linda en persona (Más rica)
Lo que tú haga' a mí no me impresiona
Es como meter un gol después de Messi y Maradona
A ti no te conocen ni en tu barrio
Ayer estaba con LeBron, también con DiCaprio
Me preguntaron que cómo me fue en los estadio'
Hablamos de la familia y temas de millonario'
Digo, multimillonario', digo, je, de billonario'
Hace rato sin cojone' que me tiene la radio
Hace rato me quité del trap, yo se lo dejé a Eladio
Uy, je, querido diario
Hoy me depositaron, a los GRAMMYs nominaron
Otra vez me criticaron y ninguna me importaron
Yo sigo tranquilo, en la mía
Don Vito, Don Beno; de los Beatle', John Lennon
A mis nieto' cuando muera les vo'a dejar cien terreno'
A toa' mis doña' las pompis y los seno'
Y a mis hater' un F40 sin los freno'

[Pre-Coro]
¿Pa' qué? Pa' que se estrellen, je, pa' que se maten
Rojo o blanco, negro mate, ¿cuál tú quiere'?
¿Pa' qué? Pa' que se estrellen, pa' que se maten (Pa' que se maten)
Que en paz descansen, yo sigo en el yate, ey (Mmm; ¡ey!)
[Coro]
Bebiendo mucha champaña, nunca estamos seco' (¡No!)
Primero llegó Verstappen, después llegó Checo
Si Pablo me viera, dirá que soy un berraco
Ustede' hablando mierda y yo y los mío' por Mónaco
Bebiendo mucha champaña, nunca estamos seco'
'Tán hablando solo', están hablando con el eco
El signo del dinero, ese e' mi nuevo zodiaco
Prende un Phillie, la familia está en Mónaco
[Outro:
Charles Aznavour
]
Hier encore, j'avais vingt ans
Je caressais le temps, et jouais de la vie
Comme on joue de l'amour, et je vivais la nuit
Sans compter sur mes jours, qui fuyaient dans le temps"
