rank,track_artist,peak,prev,streak,streams,track_name,artist_name
,"kota ini tak sama tanpamu (with Aziz Harun & Aisha Retno)
Nadhif Basalamah, Aziz Harun, Aisha Retno",16,17.0,11,3696001,kota ini tak sama tanpamu (with Aziz Harun & Aisha Retno),"Nadhif Basalamah, Aziz Harun, Aisha Retno"
,"33x
Perunggu",14,20.0,23,3644523,33x,Perunggu
,"Kita usahakan rumah itu
Sal Priadi",24,27.0,56,3639833,Kita usahakan rumah itu,Sal Priadi
,"Jangan Paksa Rindu - Beda
Ifan Seventeen",25,36.0,5,3385149,Jangan Paksa Rindu - Beda,Ifan Seventeen
,"Selamat (Selamat Tinggal)
Virgoun, Audy",12,23.0,345,3365779,Selamat (Selamat Tinggal),"Virgoun, Audy"
,"Bertaut
Nadin Amizah",1,25.0,300,3361660,Bertaut,Nadin Amizah
,"Disarankan di Bandung
Dongker, Jason Ranti",28,33.0,14,3333902,Disarankan di Bandung,"Dongker, Jason Ranti"
,"Nanti Kita Seperti Ini
Batas Senja",3,30.0,147,3271102,Nanti Kita Seperti Ini,Batas Senja
,"Pesan Terakhir
Lyodra",3,26.0,241,3234974,Pesan Terakhir,Lyodra
,"SO ASU
Naykilla",28,28.0,15,3144969,SO ASU,Naykilla
,"About You
The 1975",22,31.0,118,3137408,About You,The 1975
,"Die On This Hill
SIENNA SPIRO",11,29.0,11,3010549,Die On This Hill,SIENNA SPIRO
,"Komang
Raim Laode",1,39.0,159,2990144,Komang,Raim Laode
,"Bawa Dia Kembali
Mahalini",4,48.0,94,2948378,Bawa Dia Kembali,Mahalini
,"Rahasia Hati
Nidji",31,34.0,89,2908043,Rahasia Hati,Nidji
,"Sempurna
Andra & The Backbone",15,37.0,235,2900576,Sempurna,Andra & The Backbone
,"Terbuang Dalam Waktu
Barasuara",11,32.0,33,2897048,Terbuang Dalam Waktu,Barasuara
,"Duka
Last Child",10,35.0,241,2840020,Duka,Last Child
,"Seandainya
Vierra",18,44.0,261,2759931,Seandainya,Vierra
,"back to friends
sombr",11,42.0,42,2747666,back to friends,sombr
,"Kembali Pulang
Suara Kayu, Feby Putri",11,40.0,159,2740606,Kembali Pulang,"Suara Kayu, Feby Putri"
,"Anugerah Terindah
Andmesh",1,50.0,66,2690041,Anugerah Terindah,Andmesh
,"Merindumu lagi
Khifnu",39,43.0,24,2679350,Merindumu lagi,Khifnu
,"Tenang
Judika, Andi Rianto",45,55.0,7,2625385,Tenang,"Judika, Andi Rianto"
,"Runtuh
Feby Putri, Fiersa Besari",1,49.0,225,2614579,Runtuh,"Feby Putri, Fiersa Besari"
,"Aku Milikmu
Dewa 19",18,41.0,39,2570123,Aku Milikmu,Dewa 19
,"TABOLA BALE
Silet Open Up, Jacson Seran, Juan Reza, Diva Aurel",1,38.0,37,2521540,TABOLA BALE,"Silet Open Up, Jacson Seran, Juan Reza, Diva Aurel"
,"Jakarta Hari Ini
For Revenge, Stereo Wall",7,51.0,87,2494196,Jakarta Hari Ini,"For Revenge, Stereo Wall"
,"Surat Cinta Untuk Starla
Virgoun",38,46.0,96,2454027,Surat Cinta Untuk Starla,Virgoun
,"The Man Who Can't Be Moved
The Script",51,58.0,48,2410959,The Man Who Can't Be Moved,The Script
,"Teganya Kau
Lyodra",52,52.0,7,2408014,Teganya Kau,Lyodra
,"Lantas
Juicy Luicy",3,45.0,262,2395372,Lantas,Juicy Luicy
,"Di Ujung Jalan
SAMSONS",24,47.0,33,2343697,Di Ujung Jalan,SAMSONS
,"Kasih Putih
Yovie Widianto, Glenn Fredly",17,57.0,21,2322826,Kasih Putih,"Yovie Widianto, Glenn Fredly"
,"Firasat
Marcell",56,75.0,12,2288085,Firasat,Marcell
,"WILDFLOWER
Billie Eilish",19,59.0,70,2284333,WILDFLOWER,Billie Eilish
,"o,Tuan
.Feast",8,60.0,59,2282885,"o,Tuan",.Feast
,"Evaluasi
Hindia",1,54.0,189,2215918,Evaluasi,Hindia
,"Tak Kan Hilang
Budi Doremi",2,63.0,173,2209127,Tak Kan Hilang,Budi Doremi
,"Di Akhir Perang
Nadin Amizah",50,53.0,31,2179772,Di Akhir Perang,Nadin Amizah
,"Hati-Hati di Jalan
Tulus",1,76.0,208,2150256,Hati-Hati di Jalan,Tulus
,"Titik Nadir (feat. Monita Tahalea)
Kahitna, Monita Tahalea",43,61.0,22,2142558,Titik Nadir (feat. Monita Tahalea),"Kahitna, Monita Tahalea"
,"Kita Ke Sana
Hindia",47,67.0,86,2131216,Kita Ke Sana,Hindia
,"Multo
Cup of Joe",58,73.0,22,2097019,Multo,Cup of Joe
,"Sailor Song
Gigi Perez",25,77.0,56,2079102,Sailor Song,Gigi Perez
,"Bunga Maaf
The Lantis",2,78.0,64,2066859,Bunga Maaf,The Lantis
,"Soulmate
Kahitna",13,71.0,60,2043261,Soulmate,Kahitna
,"Alamak
Rizky Febian, Adrian Khalif",1,65.0,21,2041378,Alamak,"Rizky Febian, Adrian Khalif"
,"Tak Ada Ujungnya
Rony Parulian",4,86.0,65,2033466,Tak Ada Ujungnya,Rony Parulian
,"Tapi Bukan Aku
Kerispatih",70,70.0,73,2031377,Tapi Bukan Aku,Kerispatih
,"Bila Kau Tak Disampingku
Sheila On 7",7,72.0,51,2022300,Bila Kau Tak Disampingku,Sheila On 7
,"Kasih Aba Aba
Naykilla, Tenxi, Jemsii",10,64.0,41,1985907,Kasih Aba Aba,"Naykilla, Tenxi, Jemsii"
,"Jatuh Suka
Tulus",22,82.0,18,1984994,Jatuh Suka,Tulus
,"I Thought I Saw Your Face Today
She & Him",60,81.0,9,1982274,I Thought I Saw Your Face Today,She & Him
,"Sorai
Nadin Amizah",44,80.0,140,1959567,Sorai,Nadin Amizah
,"Backburner
NIKI",19,98.0,60,1953269,Backburner,NIKI
,"Secukupnya
Hindia",1,79.0,336,1950711,Secukupnya,Hindia
,"Resah Jadi Luka
Daun Jatuh",13,88.0,274,1947135,Resah Jadi Luka,Daun Jatuh
,"You'll Be in My Heart
NIKI",1,96.0,51,1927575,You'll Be in My Heart,NIKI
,"Tanpa Cinta
Yovie & Nuno",38,91.0,126,1921568,Tanpa Cinta,Yovie & Nuno
,"End of Beginning
Djo",1,87.0,105,1903416,End of Beginning,Djo
,"Kangen
Dewa 19",33,85.0,36,1900296,Kangen,Dewa 19
,"Mengenangmu
Kerispatih",75,89.0,24,1899729,Mengenangmu,Kerispatih
,"mejikuhibiniu
Tenxi, Suisei, Jemsii",7,68.0,34,1899321,mejikuhibiniu,"Tenxi, Suisei, Jemsii"
,"DJ SO ASU – Pelukan Yang Hangat
DJ Xen",56,56.0,4,1893789,DJ SO ASU – Pelukan Yang Hangat,DJ Xen
,"Cinta Terakhir
Ari Lasso",70,107.0,44,1888724,Cinta Terakhir,Ari Lasso
,"Bintang 5
Tenxi, Jemsii",23,62.0,24,1882643,Bintang 5,"Tenxi, Jemsii"
,"Untuk Perempuan Yang Sedang Di Pelukan
Payung Teduh",23,83.0,479,1860595,Untuk Perempuan Yang Sedang Di Pelukan,Payung Teduh
,"Untuk Mencintaimu
Seventeen",34,99.0,8,1852254,Untuk Mencintaimu,Seventeen
,"Ngapain Repot
Toton Caribo, Wizz Baker, Fresly Nikijuluw",6,66.0,35,1851264,Ngapain Repot,"Toton Caribo, Wizz Baker, Fresly Nikijuluw"
,"Mencintaimu
Sal Priadi",71,97.0,17,1835036,Mencintaimu,Sal Priadi
,"Aku Yang Jatuh Cinta
Dudy Oris",1,84.0,93,1819137,Aku Yang Jatuh Cinta,Dudy Oris
,"Semua Aku Dirayakan
Nadin Amizah",11,93.0,132,1800737,Semua Aku Dirayakan,Nadin Amizah
,"Who Knows
Daniel Caesar",59,104.0,15,1794225,Who Knows,Daniel Caesar
,"The Fate of Ophelia
Taylor Swift",46,90.0,14,1759170,The Fate of Ophelia,Taylor Swift
,"BIRDS OF A FEATHER
Billie Eilish",3,94.0,91,1722710,BIRDS OF A FEATHER,Billie Eilish
,"Ngga Dulu
Akbar Chalay, Zynakal, ciloqciliq",19,74.0,16,1709058,Ngga Dulu,"Akbar Chalay, Zynakal, ciloqciliq"
,"Kata Mereka Ini Berlebihan
Bernadya",3,108.0,102,1708970,Kata Mereka Ini Berlebihan,Bernadya
,"It Will Rain
Bruno Mars",4,106.0,128,1691440,It Will Rain,Bruno Mars
,"Penyangkalan
For Revenge",24,101.0,79,1691430,Penyangkalan,For Revenge
,"Satu Bulan
Bernadya",1,102.0,99,1688801,Satu Bulan,Bernadya
,"Abadi - Indo Version
Dendi Nata",96,120.0,26,1688085,Abadi - Indo Version,Dendi Nata
,"SENCY
dia, Tenxi",103,103.0,9,1681557,SENCY,"dia, Tenxi"
,"Hujan
Utopia",60,100.0,39,1677890,Hujan,Utopia
,"Pura Pura Lupa
Mahen",1,121.0,107,1674107,Pura Pura Lupa,Mahen
,"Kita Usahakan Lagi
Batas Senja",8,118.0,43,1663237,Kita Usahakan Lagi,Batas Senja
,"Orang Baru Lebe Gacor
Ecko Show, Juan Reza, Chesylino",6,69.0,19,1659082,Orang Baru Lebe Gacor,"Ecko Show, Juan Reza, Chesylino"
,"Tak Segampang Itu
Anggi Marito",1,127.0,164,1655027,Tak Segampang Itu,Anggi Marito
,"Kasih Tau Mama (Malam Minggu)
Rombongan Bodonk Koplo",73,92.0,10,1633603,Kasih Tau Mama (Malam Minggu),Rombongan Bodonk Koplo
,"Tampar
Juicy Luicy",9,95.0,198,1627147,Tampar,Juicy Luicy
,"Membasuh
Hindia, Rara Sekar",27,110.0,57,1626648,Membasuh,"Hindia, Rara Sekar"
,"Payphone
Maroon 5, Wiz Khalifa",65,116.0,47,1582930,Payphone,"Maroon 5, Wiz Khalifa"
,"Ours To Keep
Kendis, adis",14,119.0,28,1581320,Ours To Keep,"Kendis, adis"
,"RUDE!
Hearts2Hearts",115,,1,1576928,RUDE!,Hearts2Hearts
,"L
Halstage",8,129.0,129,1573112,L,Halstage
,"Andai Aku Bisa
Chrisye",54,111.0,12,1566090,Andai Aku Bisa,Chrisye
,"MALU MALU
dia, INDAHKUS",118,159.0,2,1554371,MALU MALU,"dia, INDAHKUS"
,"Night Changes
One Direction",18,125.0,269,1548547,Night Changes,One Direction
,"Separuh Aku
Noah",49,126.0,101,1547599,Separuh Aku,Noah
,"Terlalu Lama
Vierra",71,124.0,40,1524992,Terlalu Lama,Vierra
,"Januari
Glenn Fredly",7,113.0,9,1506826,Januari,Glenn Fredly
,"Gala bunga matahari
Sal Priadi",1,133.0,88,1498979,Gala bunga matahari,Sal Priadi
,"Iris
The Goo Goo Dolls",73,136.0,54,1498955,Iris,The Goo Goo Dolls
,"Kebutuhan Hati
Kaleb J",74,123.0,26,1496278,Kebutuhan Hati,Kaleb J
,"Interaksi
Tulus",10,130.0,208,1485640,Interaksi,Tulus
,"EEEE A
dia",51,105.0,10,1478570,EEEE A,dia
,"Kenangan Terindah
SAMSONS",63,112.0,37,1475468,Kenangan Terindah,SAMSONS
,"Ruang Baru
Barsena Bestandhi",95,139.0,6,1469880,Ruang Baru,Barsena Bestandhi
,"Garam & Madu (Sakit Dadaku)
Tenxi, Naykilla, Jemsii",1,114.0,60,1466168,Garam & Madu (Sakit Dadaku),"Tenxi, Naykilla, Jemsii"
,"Kau Masih Kekasihku
NaFF",40,117.0,56,1463627,Kau Masih Kekasihku,NaFF
,"Sadrah
For Revenge",70,134.0,64,1460947,Sadrah,For Revenge
,"Berdansalah, Karir Ini Tak Ada Artinya
Hindia",83,132.0,43,1447787,"Berdansalah, Karir Ini Tak Ada Artinya",Hindia
,"Cinnamon Girl
Lana Del Rey",118,128.0,37,1429551,Cinnamon Girl,Lana Del Rey
,"SPONTAN ( tanpa ) UHUY!
DEABDIL",115,115.0,6,1429142,SPONTAN ( tanpa ) UHUY!,DEABDIL
,"When I Was Your Man
Bruno Mars",29,146.0,36,1428792,When I Was Your Man,Bruno Mars
,"Taruh
Nadin Amizah",58,109.0,58,1420054,Taruh,Nadin Amizah
,"Don’t Say You Love Me
Jin",49,154.0,8,1404345,Don’t Say You Love Me,Jin
,"Rahasia Hati - Remastered 2023
Element",8,140.0,142,1397395,Rahasia Hati - Remastered 2023,Element
,"Janji Setia
Tiara Andini",13,131.0,205,1396770,Janji Setia,Tiara Andini
,"bittersweet
Madison Beer",76,141.0,15,1394362,bittersweet,Madison Beer
,"Die With A Smile
Lady Gaga, Bruno Mars",1,135.0,79,1389270,Die With A Smile,"Lady Gaga, Bruno Mars"
,"Tak Ingin Usai
Keisya Levronka",1,150.0,4,1383515,Tak Ingin Usai,Keisya Levronka
,"So Easy (To Fall In Love)
Olivia Dean",98,156.0,16,1371014,So Easy (To Fall In Love),Olivia Dean
,"Sialan
Adrian Khalif, Juicy Luicy",2,122.0,101,1365984,Sialan,"Adrian Khalif, Juicy Luicy"
,"I Wanna Be Yours
Arctic Monkeys",24,145.0,190,1355220,I Wanna Be Yours,Arctic Monkeys
,"Amin Paling Serius
Sal Priadi, Nadin Amizah",20,149.0,37,1353699,Amin Paling Serius,"Sal Priadi, Nadin Amizah"
,"Photograph
Ed Sheeran",51,147.0,26,1345476,Photograph,Ed Sheeran
,"Sesi Potret
eńau, Ari Lesmana",149,,1,1336557,Sesi Potret,"eńau, Ari Lesmana"
,"Bunga Abadi
Rio Clappy",6,148.0,85,1328519,Bunga Abadi,Rio Clappy
,"Mesra-mesraannya kecil-kecilan dulu
Sal Priadi",75,165.0,26,1324730,Mesra-mesraannya kecil-kecilan dulu,Sal Priadi
,"Sampai Akhir Waktu
Yovie & Nuno",106,138.0,78,1323801,Sampai Akhir Waktu,Yovie & Nuno
,"Send My Love (To Your New Lover)
Adele",58,,1,1322247,Send My Love (To Your New Lover),Adele
,"Hingga Tua Bersama
Rizky Febian",8,143.0,8,1319671,Hingga Tua Bersama,Rizky Febian
,"Raindance (feat. Tems)
Dave, Tems",155,161.0,3,1313021,Raindance (feat. Tems),"Dave, Tems"
,"Jiwa Yang Bersedih
Ghea Indrawari",1,137.0,141,1312882,Jiwa Yang Bersedih,Ghea Indrawari
,"Rasa ini
Vierra",74,163.0,82,1309109,Rasa ini,Vierra
,"Dia Masa Lalumu, Aku Masa Depanmu
Vionita",6,174.0,6,1307869,"Dia Masa Lalumu, Aku Masa Depanmu",Vionita
,"Risalah Hati
Pamungkas",63,162.0,11,1302397,Risalah Hati,Pamungkas
,"That Somebody
Rafi Sudirman",99,157.0,7,1295537,That Somebody,Rafi Sudirman
,"Demi Cinta
Kerispatih",152,152.0,4,1295137,Demi Cinta,Kerispatih
,"Calon Mantu Idaman (feat. Ncum)
Rombongan Bodonk Koplo, Ncum",10,144.0,36,1288825,Calon Mantu Idaman (feat. Ncum),"Rombongan Bodonk Koplo, Ncum"
,"Talking to the Moon
Bruno Mars",14,168.0,29,1278583,Talking to the Moon,Bruno Mars
,"Let Down
Radiohead",84,155.0,29,1271388,Let Down,Radiohead
,"semua lagu cinta terdengar sama
Hindia",18,142.0,51,1261907,semua lagu cinta terdengar sama,Hindia
,"Tapi Tahukah Kamu?
Dygta, Kamasean",4,,1,1254222,Tapi Tahukah Kamu?,"Dygta, Kamasean"
,"The Night We Met
Lord Huron",35,170.0,122,1249747,The Night We Met,Lord Huron
,"terima kasih
Halstage",50,,1,1240966,terima kasih,Halstage
,"One Call Away
Charlie Puth",142,183.0,3,1238899,One Call Away,Charlie Puth
,"Rewrite The Stars (with James Arthur & Anne-Marie)
James Arthur, Anne-Marie",8,181.0,146,1233139,Rewrite The Stars (with James Arthur & Anne-Marie),"James Arthur, Anne-Marie"
,"Berakhir di Aku - Original Soundtrack From ""Home Sweet Loan""
Idgitaf",25,153.0,15,1230839,"Berakhir di Aku - Original Soundtrack From ""Home Sweet Loan""",Idgitaf
,"we can't be friends (wait for your love)
Ariana Grande",2,158.0,103,1226577,we can't be friends (wait for your love),Ariana Grande
,"Take A Chance With Me
NIKI",8,187.0,5,1223959,Take A Chance With Me,NIKI
,"Ini Abadi
Perunggu",160,160.0,4,1216353,Ini Abadi,Perunggu
,"Kita
Sheila On 7",70,151.0,3,1216002,Kita,Sheila On 7
,"Akhir Tak Bahagia
Misellia",10,166.0,2,1211285,Akhir Tak Bahagia,Misellia
,"Car's Outside
James Arthur",9,192.0,53,1207092,Car's Outside,James Arthur
,"Bukti
Virgoun",118,169.0,3,1195837,Bukti,Virgoun
,"To the Bone
Pamungkas",1,200.0,7,1194943,To the Bone,Pamungkas
,"Kelingan Mantan
NDX A.K.A.",82,164.0,3,1193329,Kelingan Mantan,NDX A.K.A.
,"Tak Dianggap
Lyodra",2,175.0,3,1192562,Tak Dianggap,Lyodra
,"Kenangan Manis
Pamungkas",12,186.0,46,1191302,Kenangan Manis,Pamungkas
,"Seluruh Nafas Ini
Last Child, Gisel",56,,1,1186852,Seluruh Nafas Ini,"Last Child, Gisel"
,"Hatimu Milik Dia
Arvian Dwi",155,173.0,4,1184439,Hatimu Milik Dia,Arvian Dwi
,"Fix You
Coldplay",59,191.0,40,1183937,Fix You,Coldplay
,"8 Letters
Why Don't We",58,189.0,6,1180894,8 Letters,Why Don't We
,"Takkan Terganti
Marcell",86,167.0,11,1172503,Takkan Terganti,Marcell
,"traitor
Olivia Rodrigo",8,198.0,7,1169329,traitor,Olivia Rodrigo
,"Ada Untukmu
Budi Doremi",189,,1,1167587,Ada Untukmu,Budi Doremi
,"Somebody's Pleasure
Aziz Hedra",5,,1,1161206,Somebody's Pleasure,Aziz Hedra
,"Cinta Sejati - Remastered 2024
Bunga Citra Lestari",53,172.0,4,1157224,Cinta Sejati - Remastered 2024,Bunga Citra Lestari
,"Sisa Rasa
Mahalini",3,184.0,2,1153667,Sisa Rasa,Mahalini
,"Just the Way You Are
Bruno Mars",50,180.0,8,1152241,Just the Way You Are,Bruno Mars
,"Yellow
Coldplay",9,,1,1147748,Yellow,Coldplay
,"Love Me Not
Ravyn Lenae",172,194.0,4,1143510,Love Me Not,Ravyn Lenae
,"Ku Dengannya Kau Dengan Dia
Afgan",70,177.0,2,1138760,Ku Dengannya Kau Dengan Dia,Afgan
,"Menjaga Hati
Yovie & Nuno",87,190.0,3,1138528,Menjaga Hati,Yovie & Nuno
,"One Of The Girls (with JENNIE, Lily Rose Depp)
The Weeknd, JENNIE, Lily-Rose Depp",3,171.0,130,1135101,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp"
,"Hapus Aku
Nidji",8,178.0,3,1132913,Hapus Aku,Nidji
,"18
One Direction",27,199.0,4,1132218,18,One Direction
