rank,track_artist,peak,prev,streak,streams,track_name,artist_name
,"Niet Nodig
FLEMMING, Metejoor",21,36.0,12,458262,Niet Nodig,"FLEMMING, Metejoor"
,"Babydoll
Dominic Fike",30,51.0,4,456339,Babydoll,Dominic Fike
,"Loser
Roxy Dekker",3,33.0,15,455143,Loser,Roxy Dekker
,"HEFTIG MAN
Idaly, Lil Kleine, Boef",10,61.0,6,452512,HEFTIG MAN,"Idaly, Lil Kleine, Boef"
,"OKE
Lil Kleine",33,,1,445223,OKE,Lil Kleine
,"Helaas
Langa, Yssi SB, Rijck",1,30.0,24,442576,Helaas,"Langa, Yssi SB, Rijck"
,"No Broke Boys
Disco Lines, Tinashe",11,35.0,32,436469,No Broke Boys,"Disco Lines, Tinashe"
,"Echte Liefde Is Te Koop
Samuel Welten",1,32.0,49,431684,Echte Liefde Is Te Koop,Samuel Welten
,"Zoo
Disney, Shakira",37,53.0,6,429687,Zoo,"Disney, Shakira"
,"back to friends
sombr",15,40.0,49,422482,back to friends,sombr
,"undressed
sombr",13,41.0,48,421563,undressed,sombr
,"Baila de Gasolina
Effe Serieus",2,18.0,41,417106,Baila de Gasolina,Effe Serieus
,"Iris
The Goo Goo Dolls",27,42.0,61,414557,Iris,The Goo Goo Dolls
,"Opalite
Taylor Swift",5,39.0,9,412676,Opalite,Taylor Swift
,"BAILE INoLVIDABLE
Bad Bunny",19,24.0,4,409409,BAILE INoLVIDABLE,Bad Bunny
,"I Run
HAVEN., Kaitlin Aragon",16,43.0,14,408641,I Run,"HAVEN., Kaitlin Aragon"
,"Eternity
Alex Warren",12,45.0,32,404431,Eternity,Alex Warren
,"Gone Gone Gone
David Guetta, Teddy Swims, Tones And I",33,52.0,20,395097,Gone Gone Gone,"David Guetta, Teddy Swims, Tones And I"
,"Puinhoop
Lil Kleine, $hirak",13,148.0,13,389901,Puinhoop,"Lil Kleine, $hirak"
,"Dreams - 2004 Remaster
Fleetwood Mac",26,54.0,61,378905,Dreams - 2004 Remaster,Fleetwood Mac
,"Every Breath You Take
The Police",14,46.0,80,375314,Every Breath You Take,The Police
,"White Keys
Dominic Fike",50,92.0,5,371104,White Keys,Dominic Fike
,"Jij Kan Chillen Met Mij
SFB, Frenna, Jandro, KM, Priceless",21,31.0,5,367555,Jij Kan Chillen Met Mij,"SFB, Frenna, Jandro, KM, Priceless"
,"Aperture
Harry Styles",3,38.0,5,359737,Aperture,Harry Styles
,"Africa
TOTO",24,56.0,165,345837,Africa,TOTO
,"Love Me Not
Ravyn Lenae",12,62.0,51,343121,Love Me Not,Ravyn Lenae
,"(When You Gonna) Give It Up to Me - Radio Version
Sean Paul, Keyshia Cole",55,60.0,8,340851,(When You Gonna) Give It Up to Me - Radio Version,"Sean Paul, Keyshia Cole"
,"Nachtenlang
Donnie, Yves Berendse",5,64.0,34,326846,Nachtenlang,"Donnie, Yves Berendse"
,"Stay (If You Wanna Dance)
Myles Smith",57,65.0,8,320253,Stay (If You Wanna Dance),Myles Smith
,"Ma3lish
Sevn Alias, Frenna, D-Double",25,47.0,6,319561,Ma3lish,"Sevn Alias, Frenna, D-Double"
,"Rein Me In (with Olivia Dean)
Sam Fender, Olivia Dean",59,187.0,2,318007,Rein Me In (with Olivia Dean),"Sam Fender, Olivia Dean"
,"Nice To Each Other
Olivia Dean",26,66.0,28,317438,Nice To Each Other,Olivia Dean
,"Iedereen Gaat Vreemd
Froukje",61,,1,315013,Iedereen Gaat Vreemd,Froukje
,"ZAAZAA
Frenna, Shallipopi",1,59.0,40,314140,ZAAZAA,"Frenna, Shallipopi"
,"In De Olie
Bankzitters",5,44.0,5,313046,In De Olie,Bankzitters
,"Hoogtevrees
Bente",19,63.0,9,309648,Hoogtevrees,Bente
,"Everywhere - 2017 Remaster
Fleetwood Mac",37,70.0,34,302689,Everywhere - 2017 Remaster,Fleetwood Mac
,"Zeg Dat Niet
Lil Kleine, Ronnie Flex",34,57.0,4,300517,Zeg Dat Niet,"Lil Kleine, Ronnie Flex"
,"iloveitiloveitiloveit
Bella Kay",67,,1,298962,iloveitiloveitiloveit,Bella Kay
,"Piano Man
Billy Joel",30,75.0,32,295891,Piano Man,Billy Joel
,"Die With A Smile
Lady Gaga, Bruno Mars",1,58.0,80,294721,Die With A Smile,"Lady Gaga, Bruno Mars"
,"No Go Zone
Bokoesam, Def Major, Lil Kleine, Jandro, Idaly, Ronnie Flex",26,50.0,4,294134,No Go Zone,"Bokoesam, Def Major, Lil Kleine, Jandro, Idaly, Ronnie Flex"
,"EoO
Bad Bunny",34,34.0,3,289022,EoO,Bad Bunny
,"Kan Je Me Zien
Bente, Beste Zangers",3,76.0,26,288747,Kan Je Me Zien,"Bente, Beste Zangers"
,"Terug In De Tijd
Yves Berendse",1,79.0,93,288137,Terug In De Tijd,Yves Berendse
,"Another Love
Tom Odell",10,67.0,269,286746,Another Love,Tom Odell
,"Lose Control
Teddy Swims",3,68.0,132,285798,Lose Control,Teddy Swims
,"Sultans of Swing
Dire Straits",35,82.0,61,285438,Sultans of Swing,Dire Straits
,"The Hardest Part
Olivia Dean",60,83.0,18,285370,The Hardest Part,Olivia Dean
,"Riptide
Vance Joy",35,80.0,9,279374,Riptide,Vance Joy
,"⁠Tot Het Eind Van Mij
Antoon",38,88.0,14,277925,⁠Tot Het Eind Van Mij,Antoon
,"NO DAYS OFF
KM, Kevin",21,72.0,7,274024,NO DAYS OFF,"KM, Kevin"
,"Niemand
Suzan & Freek",1,78.0,19,273811,Niemand,Suzan & Freek
,"Drag Path
Twenty One Pilots",82,,1,272373,Drag Path,Twenty One Pilots
,"Hoog/Laag
Ronnie Flex, Idaly, Lil Kleine, Bokoesam, Jonna Fraser",28,69.0,4,270015,Hoog/Laag,"Ronnie Flex, Idaly, Lil Kleine, Bokoesam, Jonna Fraser"
,"Hoe Het Is
Roxy Dekker, Idaly, Ronnie Flex",1,89.0,32,259489,Hoe Het Is,"Roxy Dekker, Idaly, Ronnie Flex"
,"I've Seen It
Olivia Dean",54,105.0,17,259048,I've Seen It,Olivia Dean
,"Mona Lisa
Robert van Hemert",6,85.0,49,255572,Mona Lisa,Robert van Hemert
,"Locked out of Heaven
Bruno Mars",17,81.0,9,255366,Locked out of Heaven,Bruno Mars
,"Beautiful Things
Benson Boone",2,94.0,110,253727,Beautiful Things,Benson Boone
,"Mr. Brightside
The Killers",72,100.0,9,251811,Mr. Brightside,The Killers
,"CHANEL
Tyla",21,71.0,15,251235,CHANEL,Tyla
,"Drive Safe
Myles Smith, Niall Horan",91,124.0,3,246845,Drive Safe,"Myles Smith, Niall Horan"
,"WTBBA?!
Yade Lauren",59,91.0,3,246672,WTBBA?!,Yade Lauren
,"Dive
Olivia Dean",74,98.0,9,245964,Dive,Olivia Dean
,"Nigga Als Ik
Ronnie Flex, SFB, KM, Frenna, Priceless",38,74.0,4,245776,Nigga Als Ik,"Ronnie Flex, SFB, KM, Frenna, Priceless"
,"Manchild
Sabrina Carpenter",12,93.0,9,245629,Manchild,Sabrina Carpenter
,"The Chain - 2004 Remaster
Fleetwood Mac",57,102.0,9,243465,The Chain - 2004 Remaster,Fleetwood Mac
,"BIRDS OF A FEATHER
Billie Eilish",4,84.0,93,241996,BIRDS OF A FEATHER,Billie Eilish
,"DAISIES
Justin Bieber",6,95.0,33,241818,DAISIES,Justin Bieber
,"Op Een Go
Langa, Bokke8, GS",99,145.0,2,238907,Op Een Go,"Langa, Bokke8, GS"
,"Dark Before The Dawn
Son Mieux",100,103.0,3,238873,Dark Before The Dawn,Son Mieux
,"Sailor Song
Gigi Perez",4,111.0,9,237820,Sailor Song,Gigi Perez
,"Boevenpad
Bankzitters",10,73.0,7,237790,Boevenpad,Bankzitters
,"Billie Jean
Michael Jackson",63,106.0,31,237634,Billie Jean,Michael Jackson
,"Oceaan
Racoon",25,126.0,140,236877,Oceaan,Racoon
,"Lichtje Branden
Suzan & Freek",6,110.0,4,235454,Lichtje Branden,Suzan & Freek
,"Viva La Vida
Coldplay",26,96.0,9,235232,Viva La Vida,Coldplay
,"Carry You Home
Alex Warren",12,114.0,9,234439,Carry You Home,Alex Warren
,"Bad Dreams
Teddy Swims",5,99.0,76,234021,Bad Dreams,Teddy Swims
,"That's What I Like
Bruno Mars",27,101.0,7,231580,That's What I Like,Bruno Mars
,"Can't Hold Us (feat. Ray Dalton)
Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",49,122.0,9,231403,Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton"
,"Go Your Own Way - 2004 Remaster
Fleetwood Mac",59,129.0,9,231014,Go Your Own Way - 2004 Remaster,Fleetwood Mac
,"Messy
Lola Young",4,123.0,64,230994,Messy,Lola Young
,"Rather Be (feat. Jess Glynne)
Clean Bandit, Jess Glynne",99,116.0,9,230840,Rather Be (feat. Jess Glynne),"Clean Bandit, Jess Glynne"
,"Alleen
Lil Kleine",1,,1,229494,Alleen,Lil Kleine
,"Purple Rain
Prince",34,112.0,8,228823,Purple Rain,Prince
,"A Couple Minutes
Olivia Dean",83,117.0,9,227453,A Couple Minutes,Olivia Dean
,"Wicked Game
Chris Isaak",91,113.0,9,226077,Wicked Game,Chris Isaak
,"What You Saying
Lil Uzi Vert",47,90.0,8,224169,What You Saying,Lil Uzi Vert
,"The Door
Teddy Swims",22,108.0,9,224146,The Door,Teddy Swims
,"Engelbewaarder
Marco Schuitmaker",1,77.0,164,223745,Engelbewaarder,Marco Schuitmaker
,"One Dance
Drake, Wizkid, Kyla",22,107.0,9,222946,One Dance,"Drake, Wizkid, Kyla"
,"Sweater Weather
The Neighbourhood",37,109.0,9,222024,Sweater Weather,The Neighbourhood
,"Creep
Radiohead",89,121.0,9,220462,Creep,Radiohead
,"When I Was Your Man
Bruno Mars",41,130.0,7,220275,When I Was Your Man,Bruno Mars
,"Blikkendag
Sven Versteeg, Likke Pêhp",8,48.0,3,218752,Blikkendag,"Sven Versteeg, Likke Pêhp"
,"Ok Love You Bye
Olivia Dean",126,159.0,8,218364,Ok Love You Bye,Olivia Dean
,"Loterij
Lil Kleine, Ronnie Flex",2,200.0,3,216832,Loterij,"Lil Kleine, Ronnie Flex"
,"Miles Away
Ofenbach",102,150.0,9,216760,Miles Away,Ofenbach
,"De Tent Moet Op Z'n Kop
Likke Pêhp",23,23.0,4,216165,De Tent Moet Op Z'n Kop,Likke Pêhp
,"Yellow
Coldplay",43,115.0,9,214946,Yellow,Coldplay
,"You Stole The Show
SIENNA SPIRO",49,142.0,12,214530,You Stole The Show,SIENNA SPIRO
,"100%
FLEMMING, Mart Hoogkamer",6,149.0,9,213830,100%,"FLEMMING, Mart Hoogkamer"
,"Blessings
Calvin Harris, Clementine Douglas",7,144.0,42,213483,Blessings,"Calvin Harris, Clementine Douglas"
,"Volume
Lil Kleine",17,,1,212917,Volume,Lil Kleine
,"Voorbestemd
LUNA, Russo",1,156.0,28,211695,Voorbestemd,"LUNA, Russo"
,"Just The Way You Are
Milky, Mall Grab",136,,1,211643,Just The Way You Are,"Milky, Mall Grab"
,"Dracula
Tame Impala",22,125.0,22,210909,Dracula,Tame Impala
,"Valerie (feat. Amy Winehouse) - Version Revisited
Mark Ronson, Amy Winehouse",96,139.0,3,210040,Valerie (feat. Amy Winehouse) - Version Revisited,"Mark Ronson, Amy Winehouse"
,"Zoet, Zout, Zuur
Robert van Hemert",4,132.0,2,209313,"Zoet, Zout, Zuur",Robert van Hemert
,"Stay
Rihanna, Mikky Ekko",100,135.0,8,208528,Stay,"Rihanna, Mikky Ekko"
,"We Are The People
Empire Of The Sun",106,127.0,8,207871,We Are The People,Empire Of The Sun
,"Sparks
Coldplay",70,131.0,9,207042,Sparks,Coldplay
,"Sugardaddy
Roxy Dekker",1,143.0,9,206574,Sugardaddy,Roxy Dekker
,"Grenade
Bruno Mars",32,118.0,7,204888,Grenade,Bruno Mars
,"Let Alone The One You Love
Olivia Dean",65,153.0,22,204099,Let Alone The One You Love,Olivia Dean
,"Papaoutai - Afro Soul
mikeeysmind, Chill77, Unjaps",39,119.0,2,204038,Papaoutai - Afro Soul,"mikeeysmind, Chill77, Unjaps"
,"Baby Steps
Olivia Dean",86,165.0,8,203888,Baby Steps,Olivia Dean
,"Wacht Op Mij
Hannah Mae",20,147.0,20,203845,Wacht Op Mij,Hannah Mae
,"Only Girl (In The World)
Rihanna",146,151.0,9,203259,Only Girl (In The World),Rihanna
,"WILDFLOWER
Billie Eilish",20,128.0,8,202112,WILDFLOWER,Billie Eilish
,"Waterdicht
Hannah Mae",6,178.0,9,201820,Waterdicht,Hannah Mae
,"APT.
ROSÉ, Bruno Mars",3,138.0,9,200921,APT.,"ROSÉ, Bruno Mars"
,"Just Keep Watching (From F1® The Movie)
Tate McRae, F1 The Album",27,154.0,8,200716,Just Keep Watching (From F1® The Movie),"Tate McRae, F1 The Album"
,"Ain't No Sunshine
Bill Withers",51,166.0,5,200526,Ain't No Sunshine,Bill Withers
,"Goud
Suzan & Freek",5,194.0,4,200252,Goud,Suzan & Freek
,"The Less I Know The Better
Tame Impala",117,152.0,8,200047,The Less I Know The Better,Tame Impala
,"Walk of Life
Dire Straits",97,195.0,9,199751,Walk of Life,Dire Straits
,"I Thought I Saw Your Face Today
She & Him",103,141.0,8,199600,I Thought I Saw Your Face Today,She & Him
,"Summer Of '69
Bryan Adams",102,198.0,9,199397,Summer Of '69,Bryan Adams
,"Hier Mag Alles
Donnie, Marco Schuitmaker",4,104.0,3,197360,Hier Mag Alles,"Donnie, Marco Schuitmaker"
,"Turn The Lights Off
Justė, Jaxstyle, Jon",161,,1,197318,Turn The Lights Off,"Justė, Jaxstyle, Jon"
,"That’s So True
Gracie Abrams",1,158.0,9,196658,That’s So True,Gracie Abrams
,"Don Julio Daddy
Jonna Fraser, Lil Kleine",13,,1,195602,Don Julio Daddy,"Jonna Fraser, Lil Kleine"
,"This Is The Life
Amy Macdonald",79,,1,195577,This Is The Life,Amy Macdonald
,"Ga Dan!
Roxy Dekker",1,162.0,9,194272,Ga Dan!,Roxy Dekker
,"Boccaccio
Lil Kleine, Ronnie Flex",9,,1,193814,Boccaccio,"Lil Kleine, Ronnie Flex"
,"Brrrr 🥶🇨🇦
D-Double",52,87.0,3,193474,Brrrr 🥶🇨🇦,D-Double
,"Stargazing
Myles Smith",4,196.0,2,193452,Stargazing,Myles Smith
,"Sterrenstof
De Jeugd Van Tegenwoordig",56,163.0,2,192810,Sterrenstof,De Jeugd Van Tegenwoordig
,"Don't Stop Believin' (2022 Remaster)
Journey",54,,1,192682,Don't Stop Believin' (2022 Remaster),Journey
,"Gabriela
KATSEYE",27,134.0,9,192064,Gabriela,KATSEYE
,"Have You Ever Seen The Rain
Creedence Clearwater Revival",53,190.0,2,191454,Have You Ever Seen The Rain,Creedence Clearwater Revival
,"Just the Way You Are
Bruno Mars",38,137.0,7,191162,Just the Way You Are,Bruno Mars
,"Sex on Fire
Kings of Leon",174,182.0,2,191033,Sex on Fire,Kings of Leon
,"Dancing In the Dark
Bruce Springsteen",83,,1,190853,Dancing In the Dark,Bruce Springsteen
,"Don't Dream It's Over
Crowded House",89,177.0,2,190526,Don't Dream It's Over,Crowded House
,"Espresso
Sabrina Carpenter",4,160.0,4,190015,Espresso,Sabrina Carpenter
,"No Handouts
Henkie T",178,,1,189752,No Handouts,Henkie T
,"Bloodline
Alex Warren, Jelly Roll",17,197.0,3,189564,Bloodline,"Alex Warren, Jelly Roll"
,"I Adore You (feat. Daecolm)
HUGEL, Topic, Arash, Daecolm",17,181.0,8,188917,I Adore You (feat. Daecolm),"HUGEL, Topic, Arash, Daecolm"
,"Jouw Idee
Roxy Dekker",2,169.0,8,188528,Jouw Idee,Roxy Dekker
,"Nu Sta Je Hier
SFB, Frenna, KM, Priceless, Broederliefde, Ronnie Flex",90,120.0,4,188162,Nu Sta Je Hier,"SFB, Frenna, KM, Priceless, Broederliefde, Ronnie Flex"
,"Januari
Rijck, Sigourney K",49,167.0,4,187747,Januari,"Rijck, Sigourney K"
,"Little Lies - 2017 Remaster
Fleetwood Mac",153,,1,187562,Little Lies - 2017 Remaster,Fleetwood Mac
,"Danza Kuduro
Don Omar, Lucenzo",76,193.0,2,186985,Danza Kuduro,"Don Omar, Lucenzo"
,"Give Me Everything (feat. Nayer)
Pitbull, AFROJACK, Ne-Yo, Nayer",91,180.0,2,186931,Give Me Everything (feat. Nayer),"Pitbull, AFROJACK, Ne-Yo, Nayer"
,"Zeg Maar Niets Meer
Andre Hazes",159,,1,186520,Zeg Maar Niets Meer,Andre Hazes
,"Si Antes Te Hubiera Conocido
KAROL G",10,199.0,2,186365,Si Antes Te Hubiera Conocido,KAROL G
,"Somewhere Only We Know
Keane",105,168.0,8,186309,Somewhere Only We Know,Keane
,"Adventure of a Lifetime
Coldplay",134,170.0,8,185346,Adventure of a Lifetime,Coldplay
,"Smells Like Teen Spirit
Nirvana",135,,1,184677,Smells Like Teen Spirit,Nirvana
,"A Horse with No Name
America, George Martin",192,,1,184587,A Horse with No Name,"America, George Martin"
,"All of Me
John Legend",109,174.0,2,184438,All of Me,John Legend
,"PRETTY GIRLS
Frenna",2,,1,183881,PRETTY GIRLS,Frenna
,"LIES
Lil Kleine, Yade Lauren",2,,1,183545,LIES,"Lil Kleine, Yade Lauren"
,"As It Was
Harry Styles",1,183.0,2,183277,As It Was,Harry Styles
,"I Want to Know What Love Is - 1999 Remaster
Foreigner",126,161.0,2,183159,I Want to Know What Love Is - 1999 Remaster,Foreigner
,"Wackelkontakt
Oimara",7,55.0,3,183071,Wackelkontakt,Oimara
,"Take Me to Church
Hozier",89,173.0,2,182763,Take Me to Church,Hozier
,"Take on Me
a-ha",82,,1,182411,Take on Me,a-ha
