rank,track_artist,peak,prev,streak,streams,track_name,artist_name
,"אחרי הנצח
Peer Tasi",59,176.0,25,53755,אחרי הנצח,Peer Tasi
,"מרכז תל אביב
Itay Levi",51,105.0,67,53665,מרכז תל אביב,Itay Levi
,"אחרי כל השנים
Omer Adam",53,127.0,134,53335,אחרי כל השנים,Omer Adam
,"Yellow
Coldplay",56,147.0,93,53191,Yellow,Coldplay
,"רחוק מכולם
Omer Adam",1,151.0,7,53075,רחוק מכולם,Omer Adam
,"פרופיל 97
Peer Tasi",14,145.0,35,52967,פרופיל 97,Peer Tasi
,"בחיבק
תמר ריילי",1,149.0,56,52803,בחיבק,תמר ריילי
,"יפה כלבנה
Eviatar Banai",75,166.0,8,52793,יפה כלבנה,Eviatar Banai
,"Dreams - 2004 Remaster
Fleetwood Mac",82,196.0,12,52502,Dreams - 2004 Remaster,Fleetwood Mac
,"The Less I Know The Better
Tame Impala",149,155.0,16,52485,The Less I Know The Better,Tame Impala
,"כל הזמן הזה
Ravid Plotnik",28,138.0,27,52412,כל הזמן הזה,Ravid Plotnik
,"BIRDS OF A FEATHER
Billie Eilish",15,142.0,93,52288,BIRDS OF A FEATHER,Billie Eilish
,"אין אותי
Osher Cohen, Noa Kirel",1,150.0,84,52287,אין אותי,"Osher Cohen, Noa Kirel"
,"Piano Man
Billy Joel",124,199.0,17,52210,Piano Man,Billy Joel
,"רוז
Peer Tasi",1,148.0,92,51834,רוז,Peer Tasi
,"תמיד אוהב אותי
ששון איפרם שאולוב",1,168.0,75,51644,תמיד אוהב אותי,ששון איפרם שאולוב
,"Losing My Religion
R.E.M.",159,160.0,3,51571,Losing My Religion,R.E.M.
,"WILDFLOWER
Billie Eilish",29,154.0,83,51506,WILDFLOWER,Billie Eilish
,"Love On The Brain
Rihanna",138,139.0,12,51349,Love On The Brain,Rihanna
,"חסר/ה לי ברמות
בנאל בן ציון, שירז אברהם",13,,1,51258,חסר/ה לי ברמות,"בנאל בן ציון, שירז אברהם"
,"שתישרף האהבה
Itay Levi",21,189.0,14,51197,שתישרף האהבה,Itay Levi
,"בסיבוב
Tuna, Tzlil Danin",36,179.0,5,51033,בסיבוב,"Tuna, Tzlil Danin"
,"אל תעזבי ידיים
Akiva",23,192.0,2,50986,אל תעזבי ידיים,Akiva
,"חורף בחלון
Peer Tasi",43,177.0,19,50955,חורף בחלון,Peer Tasi
,"Viva La Vida
Coldplay",40,163.0,9,50859,Viva La Vida,Coldplay
,"נרקומנים של כאב
Eden Ben Zaken",110,135.0,7,50777,נרקומנים של כאב,Eden Ben Zaken
,"סהרה - Live
Tuna, Jasmin Moallem",1,159.0,52,50116,סהרה - Live,"Tuna, Jasmin Moallem"
,"That’s So True
Gracie Abrams",17,171.0,20,49675,That’s So True,Gracie Abrams
,"Ain't No Sunshine
Bill Withers",46,,1,49642,Ain't No Sunshine,Bill Withers
,"Africa
TOTO",85,,1,49536,Africa,TOTO
,"סיגפו
Beit Habubot, אמיר אטיאס",75,,1,49533,סיגפו,"Beit Habubot, אמיר אטיאס"
,"טאטע תטהר - גרסה אקוסטית
יאיר אלייצור, Ben Zur",7,,1,49378,טאטע תטהר - גרסה אקוסטית,"יאיר אלייצור, Ben Zur"
,"Another Love
Tom Odell",21,184.0,209,49208,Another Love,Tom Odell
,"רובים ותלתלים
Tuna",4,193.0,5,49109,רובים ותלתלים,Tuna
,"את חסרה לי
Eden Hason",1,182.0,2,48959,את חסרה לי,Eden Hason
,"One Dance
Drake, Wizkid, Kyla",120,172.0,7,48406,One Dance,"Drake, Wizkid, Kyla"
,"לזאת שניצחה
Eden Ben Zaken",75,187.0,8,48349,לזאת שניצחה,Eden Ben Zaken
,"שקיעות אדומות
Eden Hason",2,,1,47928,שקיעות אדומות,Eden Hason
